train,Id,stack,xgb,lgb
5.47,199,5.580631999922482,5.254607677459717,5.457574630867713
4.8,200,4.912024878629326,4.931962966918945,5.004207530784638
5.49,201,5.292472643490701,5.491214752197266,5.26741314207659
5.31,202,5.490380722317865,5.004418849945068,5.289564053391653
5.32,203,5.682591165231651,6.371356010437012,5.944377549669028
5.41,204,5.372246102533019,5.248076915740967,5.511098681388917
5.69,205,5.6243724403127064,5.2062668800354,5.315029524827923
7.22,206,6.1202252476008665,5.937643527984619,5.623369796483368
4.89,207,5.891782878868548,5.299831390380859,5.533350752228377
6.25,208,6.102761875471958,6.047698974609375,5.618874586672999
4.91,209,5.599236000350969,5.681620121002197,5.689084525435691
5.14,210,5.599083303494409,5.513904571533203,5.680300661518869
6.64,211,6.033057961495928,5.907944679260254,5.418719500263544
5.66,212,6.219292811877921,5.952882289886475,5.974982180183566
4.99,213,5.701952757865042,5.551988124847412,5.790850607110345
5.38,214,6.542345339786458,6.217608451843262,6.151609819127483
5.65,215,5.623135591102505,5.612062454223633,5.500592834738316
5.69,216,6.216220380025723,6.098851680755615,6.534816901891403
4.3,217,5.00630236825483,5.056639671325684,5.017445719012464
5.31,218,6.091359932355612,6.13785457611084,6.328604499055931
5.01,219,5.183699645076298,5.355098724365234,5.277947942375685
7.88,220,7.013244266979725,7.208280086517334,6.757588405944812
5.13,221,6.001658507577546,5.19422721862793,6.021003677217319
5.61,222,6.2954374108098,5.693307876586914,6.2346298841194905
4.94,223,4.828638357187093,4.779869556427002,4.877860276950453
5.18,224,5.020612075627636,5.459644794464111,5.1876420349616765
5.99,225,5.550936175823644,5.495606899261475,5.276100624320693
5.38,226,6.087175273123142,6.18575382232666,7.177274035133577
4.75,227,6.059308022690213,5.5757646560668945,6.1606436930277155
5.64,228,5.637391884122157,5.467368125915527,5.64538012207538
4.72,229,5.449156348648282,5.689986705780029,5.458649043328453
6.6,230,7.537674573290807,6.908900260925293,7.416328641984384
5.8,231,6.65683362147146,5.944051265716553,6.093210141670038
5.74,232,6.048447122975222,5.925694942474365,6.041736461888937
5.64,233,5.6806794596344155,5.292698383331299,5.646459573690052
5.75,234,6.068080198526819,5.7762131690979,5.9657009439942055
5.01,235,5.156775121817951,5.154827117919922,5.166541398766652
5.38,236,5.663137302525196,5.82045841217041,5.818149057244921
4.36,237,5.012732387324815,5.407751560211182,5.698186037382023
8.8,238,6.9186926699421,7.186519622802734,6.30074449279155
5.87,239,6.08884733783218,6.10825252532959,6.10656765419675
5.33,240,5.701859223382533,5.748239994049072,5.793916413509579
5.41,241,5.642752931694036,5.07550048828125,5.46414066885408
7.19,242,8.280422605349855,7.637373924255371,8.030777101361004
5.21,243,5.740574871953535,5.708464622497559,5.789605162529342
5.65,244,6.595321472696776,5.871263027191162,6.651678903571854
7.12,245,5.8819385797648795,5.584268569946289,5.393772566064528
5.57,246,6.887613813875212,6.508890628814697,6.889825958810338
5.59,247,6.108111033469879,6.092779159545898,5.954075520268769
5.82,248,6.400327078966106,5.900022506713867,6.662948829482262
7.0,249,6.951756799054641,6.86149787902832,6.579020631618425
10.79,250,7.522219970415547,9.130105018615723,7.09827818676208
13.51,251,7.528544817851092,11.435171127319336,8.387466488157283
11.8,252,7.9422772089777744,10.804033279418945,7.818762862199273
4.5,253,5.476235653969878,5.144259452819824,5.857775456009407
10.52,254,8.208405505452387,9.92005729675293,8.308587569386308
5.19,255,5.444670696613001,5.057576656341553,5.401655453942351
5.31,256,5.001914470280942,5.056427001953125,5.108173599276409
7.14,257,5.410695446463726,5.437002182006836,5.08415723896187
5.58,258,5.98743040816777,6.062229156494141,6.547187309401046
5.22,259,6.1468874835435905,6.5240983963012695,6.978442198502702
5.0,260,5.9275539598603295,5.723326206207275,6.1238560533874855
5.5,261,5.655032188540646,5.7389326095581055,5.502897010603033
4.66,262,4.7608852138865565,4.680761337280273,4.969225972847387
5.02,263,5.189883525898437,5.270345687866211,5.141998278152689
5.32,264,5.790625181977683,5.712964057922363,6.064347141228734
4.7,265,4.91193848103368,5.010728359222412,5.361549126430347
5.6,266,5.742598788048089,5.700468063354492,5.681828856740889
4.78,267,4.737274130442381,4.864022731781006,4.7608418913892745
6.53,268,6.5174122000459445,6.335644245147705,6.720046079341068
4.59,269,4.903070220876115,4.832586765289307,5.0091395064693085
6.39,270,5.513629264249285,5.547912120819092,5.2119505015444325
5.16,271,5.145771105651218,5.046206474304199,5.026882640094804
5.37,272,5.35449255200225,5.517955780029297,5.357280332699039
4.69,273,5.402841416271435,4.959310531616211,5.738037910743088
4.58,274,4.6704293433618655,4.571478843688965,4.669274106785842
5.74,275,5.673892883627717,6.151815414428711,5.6981891479755165
9.46,276,8.546672876106477,8.848296165466309,8.286001797451602
5.1,277,5.630700767869096,5.687277317047119,5.8673961354523785
6.13,278,5.405601787308954,5.2096028327941895,4.68842786570078
5.1,279,5.250877266122397,4.937250137329102,5.7161145275240735
4.8,280,4.864042611643296,5.105438709259033,5.1195654380005085
4.79,281,5.008304149628786,4.688563346862793,4.764600247487157
4.9,282,4.906134144249764,4.5922322273254395,4.849977136626966
5.76,283,5.791517493158958,6.023768901824951,5.652751148690102
13.19,284,8.560523380315717,12.250996589660645,8.647248389660048
4.57,285,5.033616652325793,4.899889945983887,5.041632346432611
5.41,286,5.629045649087706,5.726787567138672,5.751097403571318
5.04,287,5.389241444954706,5.4312005043029785,5.328253948504493
5.65,288,5.418181580854435,5.47831916809082,5.224264056334224
5.02,289,5.345743558072416,5.122438907623291,5.398979204249191
5.43,290,6.203372354335876,5.766941547393799,5.940453831542866
5.02,291,4.845177010283258,4.573019981384277,4.659423236517119
6.04,292,5.856554265809608,5.6665544509887695,5.688736349176947
5.06,293,4.845151229657702,4.9576802253723145,5.462199872821796
4.55,294,5.128771728692047,5.224509239196777,5.3044449249956
5.2,295,4.97047853625487,5.206274509429932,4.97144608194195
4.61,296,4.709282164436313,4.842101097106934,4.7017511984172495
5.23,297,5.06691325222845,5.025558948516846,5.079050144072735
5.64,298,5.984569345107062,5.7261199951171875,6.046474946096524
9.07,299,8.326934517946086,7.948441982269287,7.70537195740174
5.09,300,5.249240421446946,4.8553786277771,4.900084791270987
5.22,301,5.023131486428607,5.287634372711182,5.674202783740812
5.11,302,5.047347039317753,5.077694892883301,5.228517283465033
6.06,303,6.344580352880744,5.890211582183838,5.68731030424283
6.05,304,5.092074477232683,5.067641258239746,4.795711291449147
4.65,305,4.926679363916195,4.782732009887695,5.081379742849961
4.77,306,4.389100933586658,4.664272785186768,4.636229194668304
4.79,307,5.082806784235035,4.9839043617248535,4.748965784362631
5.61,308,6.0759112400607815,5.950185298919678,7.051817467085629
5.18,309,5.463719097965002,5.296390533447266,5.290849052664871
5.25,310,5.083629861567458,4.727599143981934,4.858493994670934
4.85,311,4.815532736657935,5.052605152130127,4.898545184050942
5.28,312,5.054403591049006,5.03249979019165,4.810472042833742
4.6,313,4.602958213713583,4.740803241729736,4.589442211393884
5.69,314,5.7986542563578025,5.926632404327393,5.844967019923676
4.87,315,4.999247591213658,5.173327922821045,5.496104690348834
6.4,316,6.534908994990053,5.998075485229492,6.3497327985127185
5.09,317,4.945873220336181,4.636917591094971,4.627595705021728
4.69,318,4.7293247596262535,4.868137359619141,4.771759647205107
4.92,319,4.914470930211636,4.932489395141602,4.750832130629306
5.09,320,5.446200306527956,5.489709377288818,5.384099309273734
6.87,321,7.442398189635817,6.979640960693359,7.080321947461003
5.12,322,5.267753660618124,5.200077056884766,5.419917497384203
4.82,323,4.481776044922262,4.606769561767578,4.664444232768131
5.75,324,5.419785607867529,5.2199387550354,4.932610744758626
5.4,325,5.246906431193958,5.3819756507873535,5.1640811307482295
5.5,326,5.583851853238331,5.107439994812012,5.764936122890267
5.65,327,5.5220362943407695,5.581315040588379,5.3688608211031825
6.19,328,6.019095803743547,5.78385591506958,5.952461962666676
5.13,329,4.878403942186103,4.799806118011475,4.722172246802403
5.92,330,6.2185346904787675,5.551089763641357,5.740638152374177
5.93,331,5.381448698754782,5.1739678382873535,5.03417681346535
4.6,332,4.8074960831882105,4.650229454040527,4.700845874056932
5.76,333,5.88306072936991,6.23961067199707,6.52134793679519
14.13,334,8.752101353185386,12.840831756591797,10.564077275854537
4.94,335,5.317188648182953,5.563954830169678,5.208755666044262
9.41,336,9.998035817332461,9.194318771362305,8.07929355628209
5.56,337,5.398033173128709,5.484241962432861,5.4362467738030595
5.32,339,5.806190209997388,6.138338565826416,6.02099880405314
5.15,340,5.077981474981129,5.202304840087891,4.962238385679802
5.29,341,5.375898352467409,5.4269890785217285,5.414776730430333
4.87,342,4.932431150132075,4.910327434539795,4.808367278513181
4.99,343,5.152726823610666,5.083856582641602,5.0693626142367165
4.9,344,4.927853344061984,4.8444294929504395,4.99627809905097
5.84,345,5.342080516584906,5.263564109802246,4.760321394205515
5.22,346,5.148552074056554,5.082978248596191,5.140347188918662
4.73,347,5.02090549501617,4.934877395629883,4.986416741498355
5.24,348,5.043246145491881,5.129024028778076,4.924735647912548
5.35,349,5.083255251911344,4.998918056488037,5.041154943672546
5.21,350,4.939214655878057,5.936856746673584,5.393524851023312
5.83,351,5.506947720743544,6.044914722442627,5.918009926466521
5.39,352,5.1410110414962835,5.09956169128418,4.888269985908828
4.88,353,5.193030217610874,5.064108371734619,5.15859306174541
5.41,354,5.26028315137451,5.488823890686035,5.0604459646954965
4.5,355,4.926058428636107,4.875245094299316,4.769599729113439
4.94,356,4.927137911250627,4.947383880615234,4.906598983529085
4.9,357,5.19649103912431,4.909228324890137,5.055994603237352
4.89,358,4.921961018303535,4.826756954193115,4.8668017900847875
6.86,359,6.831543421907401,6.677453517913818,6.355285619347904
5.7,360,5.403334222660416,5.622344493865967,5.29388874463543
4.37,361,4.707872475116559,4.624268054962158,5.088306485242749
4.81,362,4.8334368519131115,5.237361907958984,4.976694753539005
5.24,363,5.603018240207851,5.448288440704346,5.184572981989684
5.94,364,5.690542166276349,5.7412190437316895,5.579331503622701
5.29,365,5.292763592066046,5.0335187911987305,4.846809089658465
4.91,366,5.250171902914335,5.096923828125,5.364215753698893
5.09,367,5.037935790439667,5.138964653015137,4.982829747276595
5.33,368,5.348351294466613,4.9846038818359375,4.9606709144264
6.56,369,5.946871090703522,5.760165214538574,5.376647612664964
5.4,370,5.184323323985203,5.245279788970947,5.386213095540026
5.56,371,6.253747123449588,6.256453037261963,6.078673032327968
5.03,372,5.243552360355581,5.156167984008789,5.4119502234663965
4.74,373,4.964079756817287,4.935389518737793,5.012702625028322
6.28,374,6.4128663411394875,6.71251106262207,5.609330023429881
5.35,375,5.044468193135259,5.1789727210998535,4.802759089213747
8.31,376,8.293530116153047,7.881905555725098,7.4786146156102085
5.08,377,4.8822240709822236,5.083117485046387,4.844267074050525
5.07,378,5.525325097511353,5.1507391929626465,5.204697648488498
9.37,379,8.717739008751636,8.839494705200195,8.507434420212666
6.45,380,6.01106344971574,5.9777750968933105,5.603974423872645
5.16,381,5.717796454648532,5.581470966339111,5.6605336963572395
7.76,382,7.951402119316839,7.125643253326416,6.379011821198189
5.76,383,5.525341823410982,5.578285217285156,5.466870044197564
5.6,384,6.056292449003014,5.795234203338623,6.287438429571825
4.83,385,4.990869625015343,4.836209774017334,5.014743261601487
4.39,386,5.131520047913281,4.8047027587890625,5.8693139895774324
6.07,387,6.30649137902127,5.7244744300842285,6.131341762398985
5.26,388,5.612471873131758,5.541866302490234,5.636602955128397
4.87,389,4.90365691941918,4.978815078735352,4.789776256921953
5.36,390,5.33261372606605,5.284426212310791,5.038377801376699
8.67,391,7.187361557908339,7.238176345825195,6.302028026581188
4.54,392,4.973539924494323,4.88811731338501,5.396047746364157
5.15,393,5.633137759378885,5.876312255859375,6.084548673689029
4.77,394,4.958217909526845,5.070956230163574,5.106983370669675
13.11,395,7.598936575558403,10.758787155151367,7.719113262191869
5.69,396,5.861331516790925,5.525542736053467,5.915501016295204
4.72,397,4.675290702546392,4.702824592590332,4.606200751467048
5.26,398,4.996051157936407,4.8494157791137695,4.978273651469971
5.2,399,5.528507850921534,5.245318412780762,5.476211494188139
5.67,400,6.073882612214572,5.954522132873535,6.543064846574067
5.75,401,6.028174470846146,6.121166229248047,6.4112469250491735
5.23,402,5.316156206878321,5.228885173797607,5.349726572219489
7.66,403,6.073842966928989,6.336526870727539,5.551382135869611
5.4,404,5.458768895335756,5.4647932052612305,5.180705294269459
5.72,405,6.029157275692629,5.700439453125,5.379353007696542
5.3,406,5.559056860120152,5.32719087600708,5.9160903218890475
4.92,407,5.0564131205450265,5.100592613220215,5.1274040458880545
5.17,408,4.895276241761558,5.165352821350098,4.652958177080867
5.25,409,5.275166054461058,5.379276275634766,5.5330122534123385
4.76,410,4.834063421974092,5.106513500213623,5.0299538806003845
5.01,411,5.0992099185171025,4.98215913772583,5.110238123183004
5.87,412,5.782134158981635,5.423768043518066,5.258228298969575
4.95,413,4.944712475238058,5.057265281677246,4.9059412714773165
5.09,414,5.053842108219815,4.897294998168945,5.209073828799443
5.23,415,5.2844762193367885,5.139237403869629,5.745604582929975
5.11,416,4.732770747220307,4.816094875335693,4.702219431706692
5.14,417,5.0176793813162694,4.985934734344482,5.223045248584667
4.93,418,5.09096955222657,4.986735820770264,4.9137596294529695
10.21,419,6.61369040692086,9.12105655670166,7.254612837371587
4.3,420,4.534665197842859,4.582119941711426,4.897429476961011
4.74,421,4.805789999749214,5.078239440917969,4.649353475798772
5.27,422,5.316581332699283,5.417684555053711,5.031185099766211
5.1,423,4.746011706428498,4.815131664276123,4.817096281645721
4.57,424,4.935260377168138,4.940472602844238,4.986879863937308
4.85,425,4.97030107679619,5.064126491546631,4.986431647599166
4.55,426,4.459905035330856,4.677374839782715,4.812342603097212
4.31,427,4.737068082556089,4.87728214263916,4.919417524344944
5.05,428,5.021810610896409,5.155874729156494,5.028118865807796
4.28,429,4.804615292598234,4.7841386795043945,5.1215355374450455
5.0,430,5.168421900316244,4.8155341148376465,5.303316141129923
5.89,431,6.006826966998958,5.617944717407227,6.107607343216176
6.84,432,5.772643489624341,6.081883907318115,5.059518159945094
4.99,433,4.7948928675094615,4.5856146812438965,4.709253076464915
4.96,434,5.199870179115004,5.493716239929199,4.939985393873136
5.01,435,5.081549542074711,4.988564491271973,5.034843893670613
5.55,436,5.589307419087454,5.584928035736084,5.47090492008708
5.07,437,5.088787382795534,5.377350807189941,5.141159581249317
6.1,438,6.541684810314456,6.431861400604248,6.158893011699405
6.05,439,6.344209596111838,5.9035539627075195,5.890918900452426
5.3,440,5.049044257543804,4.840688228607178,5.51829174879789
5.11,441,5.473442118699989,5.468152046203613,5.4267548536333345
5.02,442,5.316267058267647,5.018966197967529,5.283066120876264
5.51,443,5.780012344062886,5.3160858154296875,5.503447356896545
5.18,444,5.20879466788685,5.177464962005615,5.092088290363882
4.9,445,5.635742440657419,5.7982916831970215,5.967189790014519
13.98,446,6.4885914849062605,11.058985710144043,7.979953306595678
5.73,447,5.697599657051126,5.743000507354736,5.510793742079042
4.89,448,5.18449456915025,5.145426273345947,5.2363505019072845
4.57,449,4.742039446740954,4.917293548583984,4.798802436915124
4.93,450,5.377535628532857,5.214169979095459,5.22544628757164
11.41,451,8.456420479000547,10.436376571655273,10.288936190138736
4.5,452,5.630198544020918,5.298635005950928,5.658616944601545
4.58,454,5.1288232708445145,5.248565673828125,5.243302874480142
5.46,455,5.636840702541764,5.450927257537842,5.300364265302586
5.91,456,6.549557444490937,6.020327568054199,6.148944291790473
6.46,457,5.86218869969881,5.6412882804870605,5.590570134963971
4.87,458,5.911160835501619,5.777174472808838,5.936526520838225
5.47,459,6.010840718161983,5.871377944946289,5.923269910378045
5.58,460,6.696876289265547,6.189129829406738,6.5610953098128
4.95,461,5.121401861373986,5.118734359741211,5.079478986223185
4.88,462,5.764153695294009,5.326681137084961,6.156806079921196
5.98,463,5.782264679445823,5.368360996246338,5.5219341682491345
