train,Id,stack,xgb,lgb
4.870000000000001,61,5.392327102325721,5.123574256896973,5.38750105427747
4.990000000000001,62,4.862946183786416,4.977294445037842,4.863679804573052
5.739999999999999,63,5.681109962416195,5.522392749786377,5.637158872692092
5.160000000000001,64,5.054079612471378,5.0888495445251465,4.9627579725460675
5.599999999999999,65,5.323145155343137,5.214897632598877,5.312412720069352
4.73,66,5.310834863464648,5.896738529205322,6.01354038321821
5.559999999999999,67,5.792149041780275,5.7498369216918945,5.717912770191289
4.949999999999999,68,5.55450523718543,5.451785087585449,5.638748895905038
6.4799999999999995,69,6.414662008202405,6.356540203094482,6.515466829710607
5.34,70,5.746423001776525,5.712234020233154,5.947622065653143
5.9399999999999995,71,6.017243531065122,6.4942803382873535,5.938585216473642
5.72,72,5.738413223384222,5.610324859619141,5.499635012828134
5.9,73,5.3791324397344376,5.586801052093506,5.46242884096444
4.719999999999999,74,5.607218326183764,5.6930251121521,5.631968086192759
5.4,75,5.1760841836973865,5.082783222198486,5.214436077140925
4.809999999999999,76,5.017495563191328,5.167815685272217,5.0687071470866645
5.29,77,5.1212740310520655,5.175446510314941,4.83364604484431
5.47,78,5.091275870942233,5.145656108856201,5.167693758368547
6.069999999999999,79,6.862910189486635,6.585651397705078,6.940340190197245
4.78,80,4.767304617952508,4.930481910705566,4.819059250079199
4.4,81,4.589625079564429,4.776070594787598,4.812570999070707
5.599999999999999,82,5.02586460730437,4.952358245849609,5.061543093093608
4.719999999999999,83,5.013409841379926,5.041254997253418,5.00193157675788
6.069999999999999,84,6.049142928502936,6.074801445007324,5.960347154532206
5.72,85,5.530845232229317,5.199008464813232,5.372539143438869
4.83,86,4.911280677390637,5.009031295776367,5.173318690887816
5.13,87,5.766830670274095,5.585165023803711,5.961989365726958
4.56,88,5.098572731616738,4.960650444030762,5.116646177709559
4.760000000000001,89,5.45316095463481,5.721557140350342,5.547062431126681
6.24,90,6.207334091228972,6.050930500030518,5.911342676285938
5.160000000000001,91,4.955074629018346,4.861721038818359,5.158894091077416
4.710000000000001,92,4.945785992634051,4.960238933563232,5.007412128919702
6.629999999999999,93,6.159255345417013,5.899699687957764,5.643471354787642
5.379999999999999,94,5.188932817059989,4.975599765777588,4.9557906987143205
5.9399999999999995,95,5.736011684115326,5.525267124176025,5.526153625831906
5.160000000000001,96,5.231404924648506,4.903835296630859,5.075570300476881
5.379999999999999,97,5.3414767927686775,5.41189432144165,5.4395950252099325
5.700000000000001,98,5.523163673975513,5.328242778778076,5.466527743759196
5.849999999999999,99,5.373915086348984,5.341920852661133,5.351610779332974
4.42,100,5.203273120816483,4.847958564758301,5.516897344299653
6.519999999999998,101,6.58974269845362,6.325496196746826,6.191252618569266
5.33,102,5.191973154811175,5.243396759033203,5.298056968118174
5.11,103,5.5720229915392725,5.253315448760986,5.5500945051420505
5.07,104,5.507152810739077,5.300439834594727,5.407763780768753
5.07,105,5.241696771848819,5.322816371917725,5.523194447139739
5.4799999999999995,106,5.670919070298832,5.480940341949463,5.415026318948284
4.66,107,4.8973447309343285,4.628384113311768,4.949784156970565
5.0,108,5.340554549284036,5.330867767333984,5.401249225129286
4.8,109,4.974651091961821,5.338302135467529,5.217705768750214
5.43,110,5.6177029438050265,5.514511585235596,5.509415081984797
5.039999999999999,111,5.311830602329009,5.200375556945801,5.3035486213117595
5.879999999999999,112,5.746325639588489,5.531805992126465,5.823063919503033
4.739999999999999,113,5.127081109452221,5.086009502410889,5.3700514232153065
4.83,114,5.176854324059056,5.338650226593018,5.737163169853353
5.24,115,5.567059517879301,5.574158668518066,5.606656899410336
5.11,116,5.006783438892727,4.884840488433838,4.92571920522697
4.55,117,4.851815195703224,4.571980953216553,4.828497520692131
4.679999999999999,118,5.237295759447106,4.9137420654296875,5.288833001815603
4.64,119,4.825448062981814,4.70874547958374,4.898932888020256
5.14,120,5.067245303386324,5.352977275848389,4.911319374709291
11.710000000000003,121,8.167109753015048,10.33809757232666,8.12621148794098
5.39,122,6.262112255259604,5.827432155609131,6.409596520374593
5.52,123,5.685773098975765,5.728356838226318,5.668381065861334
5.03,124,5.625135090926585,5.3243513107299805,5.679817108882679
6.6499999999999995,125,6.290041315373721,6.622239589691162,5.88771648822606
5.150000000000001,126,5.330046145617619,5.284195423126221,5.485972229807783
5.19,127,5.366353101606735,5.2592244148254395,5.471591759904815
16.3,128,7.461066303024783,12.091161727905273,10.237756998820918
4.670000000000001,129,4.8733266080794495,5.069050312042236,5.031261054808761
7.09,130,6.93139535366624,6.572292327880859,6.4690913350379144
9.6,131,7.892807415355755,7.890321731567383,7.459556900811744
5.65,132,5.7533541964826105,5.484480381011963,5.825152403417852
5.6899999999999995,133,5.590059564657832,5.553600311279297,5.412224422109343
4.7700000000000005,134,5.281634817978842,5.32090950012207,5.167604450954408
5.24,135,5.298689964088449,5.169229030609131,5.493555473442881
6.869999999999999,136,6.941836061752276,7.832829475402832,7.438897251975771
4.839999999999999,137,5.21080472172996,5.227697372436523,5.489804134634339
5.32,138,5.76368642675191,5.570903301239014,5.807828995952562
8.719999999999999,139,7.015291157249795,7.779354095458984,6.5580244533865955
11.650000000000004,140,8.09230114762118,10.191661834716797,8.737556113223837
5.580000000000001,141,5.4172390186566215,5.56558084487915,5.418648561896665
7.100000000000001,142,6.678420047062359,6.510167598724365,6.461393104504877
8.09,143,7.347255001294801,7.398138046264648,7.014249046303796
5.39,144,5.885112407200728,5.896419525146484,5.69007843074973
5.05,145,5.335258969168485,5.1211137771606445,5.265460983103684
7.219999999999997,146,6.835191683116271,6.780454635620117,6.535308190616047
4.83,147,5.4049484080218395,5.309576988220215,5.840287949579561
7.6999999999999975,148,6.809072554027559,6.65087890625,7.125145652291209
5.86,149,6.44698077787479,6.643203258514404,6.974092077243155
4.690000000000001,150,4.917739967530896,4.710276126861572,5.043572975218883
5.150000000000001,151,5.197258107410251,5.144603729248047,5.316186740621987
5.17,153,4.87237884676321,5.170774936676025,4.969623125756226
5.13,154,4.917763791107056,4.834555149078369,4.82133024483479
5.7700000000000005,155,6.587893684906871,6.81716251373291,6.959848181527124
4.700000000000001,156,4.955104221503158,5.074723720550537,5.18478838771862
5.1,157,5.316543937555315,5.454730033874512,5.56160314668758
5.039999999999999,158,4.878653603357607,4.7624640464782715,4.84119183981861
5.59,159,5.264589907201208,5.263204097747803,5.145228843012297
11.320000000000002,160,7.981500432228003,9.415616989135742,8.091313294487534
7.67,161,6.979869721975986,6.848438739776611,6.762504014693009
5.08,162,5.385885772616078,5.201439380645752,5.284883729298884
4.819999999999999,163,5.088488544455962,5.246641635894775,5.078502706874457
4.949999999999999,164,4.998418845273387,4.951724529266357,5.052489945149412
6.989999999999999,165,6.216839816283605,5.983178615570068,5.707399723105119
4.670000000000001,166,4.887633345673063,4.977667331695557,4.928556408331924
5.0,167,5.183055364886162,5.217841625213623,5.493766835008615
5.4799999999999995,168,5.346452558257696,5.344926834106445,5.396410989743966
5.72,169,5.495802388564623,5.333871364593506,5.285719485859034
4.990000000000001,170,5.4427506663534615,5.345296382904053,5.329900166697875
5.44,171,5.29352082074694,5.295889854431152,5.061866093539048
4.819999999999999,172,4.904350034128205,4.940854549407959,4.940893283454204
4.94,173,4.778793766248775,4.907104015350342,4.7585058770185285
4.5,174,4.620658577482337,4.816692352294922,4.796820065667655
5.33,175,5.853983625178167,5.392361164093018,6.0358770565380295
5.160000000000001,176,5.902254398315476,5.6552252769470215,6.114899558980987
5.9399999999999995,177,5.647291905701391,5.282155513763428,5.4438602700856
5.359999999999999,178,5.446939331377624,5.19016170501709,5.493495661350947
4.58,179,4.551703512738324,4.734194755554199,4.651888362314022
4.719999999999999,180,4.845233033239925,4.970099449157715,5.017750414017892
6.160000000000001,181,5.586988266930162,5.367260932922363,5.313913415204974
4.7700000000000005,182,4.847186885795354,4.883408069610596,4.922677546317905
4.360000000000001,183,4.877976443037837,4.904069900512695,4.9766490503380405
5.08,184,5.358971284911506,5.277353763580322,5.297835530079019
6.410000000000001,185,5.911220400994427,5.701172351837158,5.485973995775224
4.45,186,5.2327094611885165,5.24538516998291,5.472768559866607
5.86,187,5.6495060344986054,5.667255878448486,5.444325153900537
5.24,188,5.176279539279715,5.354138374328613,5.164681134495425
5.250000000000001,189,5.701112760626158,5.753297805786133,5.683351297487537
4.19,190,4.791945322724755,4.855472087860107,4.887768152170091
6.6899999999999995,191,6.512771866627776,6.99049186706543,6.9306166800916245
5.200000000000001,192,6.120935811313125,6.152041435241699,5.9869281276045125
5.499999999999999,193,5.471149831561356,5.196107864379883,5.344949565845652
5.4,194,5.20350378713796,4.878219127655029,5.016261256911488
4.529999999999999,195,4.565923342431751,4.733726978302002,4.670283793955789
4.8,196,4.979470917121115,4.961216926574707,4.944595783188857
5.32,197,5.420548997229106,5.684662818908691,5.525797610953102
7.33,198,6.0820090033643766,6.128501892089844,5.60665725704981
5.47,199,5.5228778878648725,5.261157035827637,5.393580694172457
4.8,200,4.951906961033204,5.099164962768555,4.985144230868231
5.489999999999999,201,5.245617392466798,5.198917388916016,5.168675068064034
5.3100000000000005,202,5.469988659006233,5.463159561157227,5.411137541371489
5.32,203,5.564156902993149,5.5319929122924805,5.613463734319095
5.41,204,5.293836304986703,5.153648853302002,5.230069684745532
5.6899999999999995,205,5.509287177824897,5.322421550750732,5.27042391633229
7.219999999999997,206,5.926563279231382,5.711615562438965,5.619831126098793
4.889999999999999,207,5.860867024262726,5.323753356933594,5.3686728042439755
6.249999999999999,208,5.969552122349046,5.9123969078063965,5.544952961860707
4.91,209,5.490484335197625,5.599913597106934,5.397100051465143
5.14,210,5.546040567080923,5.366577625274658,5.576643038364562
6.639999999999998,211,5.83753802007228,5.661308288574219,5.516235815486644
5.66,212,6.0370034582037855,6.017051696777344,6.087733158129439
4.990000000000001,213,5.670809178182394,5.663622856140137,5.616749600887051
5.379999999999999,214,6.4104043774231885,6.169698715209961,6.223275726868935
5.65,215,5.548189740242762,5.526251316070557,5.495397340243656
5.6899999999999995,216,6.02266091788102,6.093850612640381,6.394060524310762
4.3,217,5.0233050289837955,4.98892879486084,5.079465700261619
5.3100000000000005,218,5.928603845092685,5.938745975494385,6.230448125147588
5.01,219,5.19740013716867,5.173507213592529,5.046267032661603
7.880000000000001,220,6.614036618949009,7.108366966247559,6.267686997242183
5.13,221,5.949435282844258,5.375451564788818,5.805743854939717
5.61,222,6.113241209098216,5.713733673095703,6.12853438238179
4.94,223,4.870784868830341,4.969510078430176,4.895439301206038
5.180000000000001,224,5.045586720190908,5.116304874420166,5.297937931653431
5.990000000000001,225,5.465427006553703,5.496740341186523,5.271463752621987
5.379999999999999,226,5.80185662947718,6.041903018951416,6.358955901571646
4.75,227,5.830526091923362,5.5243377685546875,5.996666081527478
5.64,228,5.576525528752821,5.424635887145996,5.694309380181097
4.719999999999999,229,5.428033805877021,5.517329216003418,5.506577519034367
6.599999999999998,230,7.257431506797797,6.9413628578186035,7.2738585134256795
5.800000000000001,231,6.494504864617121,5.8692522048950195,6.102064094573067
5.739999999999999,232,5.906720133506417,5.793333053588867,5.843542883479326
5.64,233,5.6132004434444625,5.457907199859619,5.679870189555077
5.750000000000001,234,5.935685550692481,5.7984442710876465,6.070290938621128
5.01,235,5.145457819414846,5.194311618804932,5.159005553535995
5.379999999999999,236,5.61996602676892,5.698037624359131,5.7723287226342235
4.360000000000001,237,5.053544616442587,5.3372368812561035,5.4049535161330295
8.800000000000002,238,6.63314712066963,7.006478309631348,6.222609950080825
5.87,239,5.961880674815705,6.196718692779541,6.00981040568127
5.33,240,5.614231908092969,5.619500160217285,5.671331051056774
5.41,241,5.525016578735166,5.292430877685547,5.601658533816312
7.190000000000003,242,7.891296305984831,7.917531967163086,8.05457310498792
5.21,243,5.670410399596665,5.49929666519165,5.714935260056264
5.65,244,6.399251474037281,5.8890509605407715,6.429250598593169
7.119999999999999,245,5.789801125834691,5.617924690246582,5.313667181370451
5.57,246,6.517365112090773,6.57871675491333,6.561418607079674
5.59,247,5.971600652991438,5.928806304931641,5.664403251777585
5.82,248,6.232351123430022,6.008848190307617,6.466367704999827
6.999999999999998,249,6.701676472545836,6.541477680206299,6.28721733530864
10.789999999999997,250,7.2162322261377,8.567608833312988,6.929219098036993
13.51,251,7.021516085225784,9.572495460510254,7.4632619105122355
11.799999999999999,252,7.432567097537946,9.287067413330078,7.468796112748052
4.5,253,5.3526005182460334,5.1958465576171875,5.613115760152481
10.52,254,7.61038141692403,8.415870666503906,7.536253281589115
5.19,255,5.402657788723719,5.316924095153809,5.225836106232021
5.3100000000000005,256,5.024223663774486,5.089053153991699,5.1076276864678345
7.140000000000001,257,5.3225555475727475,5.241237163543701,5.018815182065429
5.580000000000001,258,5.78859049333381,5.719874382019043,5.908896374854113
5.22,259,5.889416004901049,6.528877258300781,6.453665199530538
5.0,260,5.795163306877945,5.6666579246521,6.02723470735475
5.499999999999999,261,5.537133616360881,5.600655555725098,5.342206464926405
4.66,262,4.803259037856245,4.663037300109863,4.8805002176445464
5.02,263,5.1619754560312,5.101861953735352,5.051822436728743
5.32,264,5.651126427230975,5.872008800506592,5.974136932619891
4.700000000000001,265,4.949583827816808,4.935650825500488,5.303728076211172
5.599999999999999,266,5.618417810513066,5.670050621032715,5.588766771446043
4.78,267,4.8454676088848165,4.742304801940918,4.783097204355487
6.529999999999999,268,6.202536766604416,6.371012210845947,6.562009278551106
4.59,269,4.960485199570913,4.85537052154541,4.948669170033653
6.390000000000001,270,5.411202829664271,5.271474838256836,5.236691971283526
5.160000000000001,271,5.145361076485057,5.089815139770508,5.0045287359927855
5.37,272,5.335280634631458,5.246833801269531,5.35063882102195
4.690000000000001,273,5.322439923160189,5.063834190368652,5.574185119818969
4.58,274,4.785489025315986,4.574822902679443,4.763509944123036
5.739999999999999,275,5.50723228397671,5.569038391113281,5.49513952105692
9.459999999999999,276,8.135754912567677,8.561214447021484,7.877982622106019
5.1,277,5.5262384608474395,5.689491271972656,5.5869592627016225
6.13,278,5.2882078528130805,5.148797988891602,4.834279243591228
5.1,279,5.326386241161314,5.0606794357299805,5.6431372299474
4.8,280,4.908110627223101,5.22909688949585,5.067920232916949
4.789999999999999,281,5.0612680000352865,5.004990577697754,4.885268455018096
4.9,282,4.9811726641219085,4.560954570770264,4.899423824555841
5.76,283,5.657055194597983,5.639968395233154,5.770412270609953
13.19,284,7.90080161120507,10.588062286376953,8.00767351091617
4.57,285,5.049942339927433,4.938776016235352,5.082066854919027
5.41,286,5.459580672776708,5.5825276374816895,5.65077833340076
5.039999999999999,287,5.326231056204566,5.424539566040039,5.318307557268505
5.65,288,5.338191013185067,5.185678005218506,5.165997940145182
5.02,289,5.307985257066946,5.000957012176514,5.310970731895487
5.43,290,5.93894976447842,6.62645149230957,5.915108051756616
5.02,291,4.867547043230876,4.696660041809082,4.718069474210425
6.04,292,5.663268771975839,5.82702112197876,5.62324953552944
5.06,293,4.900347223689156,4.947516441345215,5.240863515208494
4.55,294,5.076820728481226,5.00588321685791,5.216597401084135
5.200000000000001,295,5.000640879604078,5.158253192901611,5.005690406314175
4.61,296,4.774018736444236,4.623763561248779,4.738626283413558
5.2299999999999995,297,5.023075442711261,4.975074768066406,4.83956306985625
5.64,298,5.78364003377806,5.410608291625977,5.776962100426269
9.07,299,7.801190321263157,7.953158378601074,7.450874021274062
5.09,300,5.211892800529599,5.025737762451172,4.796732732798017
5.22,301,5.025562429292144,5.043034076690674,5.292266288544064
5.11,302,5.0894072922438385,5.040899276733398,5.322681898851048
6.059999999999999,303,6.165734944927321,5.861577033996582,5.686875046806892
6.050000000000001,304,5.0827629241238075,5.071512222290039,4.876947363905037
4.650000000000001,305,4.952827619374571,5.014817714691162,5.021485355836883
4.7700000000000005,306,4.553090176190701,4.571842193603516,4.754886854163019
4.789999999999999,307,5.100747476057121,5.044242858886719,4.826612154126812
5.61,308,5.925786918484516,5.883333206176758,6.784166013805146
5.180000000000001,309,5.412478488516829,5.472154140472412,5.500445182123736
5.250000000000001,310,5.0807858373553,4.931424140930176,5.143382445314031
4.85,311,4.875184032244522,4.892544269561768,4.939525498854995
5.28,312,5.021981709031773,4.9279704093933105,4.900145386092532
4.6,313,4.6468722241998295,4.655637741088867,4.596034248897661
5.6899999999999995,314,5.660848301370267,5.612903594970703,5.625504029008336
4.870000000000001,315,4.937290865956777,5.0788774490356445,5.223027668884188
6.400000000000001,316,6.262882522838737,5.802492141723633,6.6071447140483865
5.09,317,4.954043167554777,4.706979751586914,4.740841704861632
4.690000000000001,318,4.793611834384585,4.7998504638671875,4.843180808921758
4.92,319,4.915123901724451,4.823489665985107,4.737189200508458
5.09,320,5.38049856070211,5.402420997619629,5.386067698350091
6.869999999999999,321,7.033384081044334,7.159151077270508,6.759887692618086
5.12,322,5.216123491537048,5.1425981521606445,5.261706165278943
4.819999999999999,323,4.578555178466372,4.669565677642822,4.70109694954174
5.750000000000001,324,5.349221535493726,5.111154556274414,5.049512121940306
5.4,325,5.208188176431231,5.3362932205200195,5.094055162795736
5.499999999999999,326,5.527210494297587,5.2445855140686035,5.574673734992647
5.65,327,5.433235671865153,5.474550247192383,5.154738222677019
6.19,328,5.775697672788122,5.7998433113098145,5.6546932482891155
5.13,329,4.910042376689273,4.721559047698975,4.823235335761164
5.920000000000001,330,6.022903666777132,5.7262067794799805,5.777252476258378
5.93,331,5.358328694485402,5.379594802856445,5.155992599863682
4.6,332,4.846966818222643,4.87803840637207,4.806680261559499
5.76,333,5.737477871514004,5.902674674987793,5.747984602115077
14.129999999999999,334,7.941098859473188,10.881853103637695,9.043382320982504
4.94,335,5.329433691372979,5.572279930114746,5.319267465663199
9.41,336,9.25814583100953,8.51689338684082,7.248705189608705
5.559999999999999,337,5.358404941109186,5.274259567260742,5.230818855829957
5.32,339,5.657529563746655,5.807342052459717,5.715171519762149
5.150000000000001,340,5.072136243265095,5.240722179412842,5.0436959758016595
5.29,341,5.351536775961403,5.265283584594727,5.470793447679342
4.870000000000001,342,4.917658256283683,4.877832412719727,4.831864064480485
4.990000000000001,343,5.116129136541343,5.13274621963501,5.098693078345457
4.9,344,4.902891630997175,4.956543445587158,4.974573380275003
5.84,345,5.269949667414455,5.209856986999512,4.894128418018784
5.22,346,5.106897602086103,5.205324649810791,5.06579213273118
4.73,347,5.0220401137116655,5.1173505783081055,5.0288058498649875
5.24,348,5.083724516942219,5.126750469207764,5.247286720959499
5.349999999999999,349,5.131496623293071,5.065678596496582,5.152004649249322
5.21,350,4.970170431400845,5.243785381317139,5.074837907304293
5.83,351,5.466907954603015,5.715561866760254,5.644625567544406
5.39,352,5.156413262350897,5.137843132019043,4.913947412583578
4.88,353,5.171522949173365,5.1738057136535645,5.182575777056637
5.41,354,5.223549832127466,5.207408905029297,5.133854969786137
4.5,355,4.923999429090724,4.869271278381348,4.771991390149868
4.94,356,4.963883749791159,4.812010765075684,4.987235121395153
4.9,357,5.150800644853576,5.049332141876221,5.1119194417782445
4.889999999999999,358,4.959063929464047,4.890388011932373,4.934073353230717
6.86,359,6.523759875345286,6.623560905456543,6.151937659372586
5.700000000000001,360,5.3424856543999795,5.415125370025635,5.2456061550831805
4.37,361,4.809795614772928,4.74876070022583,5.085247005079451
4.809999999999999,362,4.8395702042779805,5.262104511260986,4.984499342515215
5.24,363,5.520506900383914,5.451333045959473,5.182405960482361
5.9399999999999995,364,5.589340612950716,5.519819736480713,5.466055007126378
5.29,365,5.243666458541823,5.04607629776001,5.0110878617668515
4.91,366,5.197112804720926,5.161863803863525,5.394205288341537
5.09,367,5.053425103359225,5.111748695373535,5.080193439073821
5.33,368,5.251279451310731,5.036927700042725,5.053435822390779
6.56,369,5.713478610205661,5.362796783447266,5.284803475523409
5.4,370,5.188797058093511,5.303824424743652,5.358772399967455
5.559999999999999,371,6.04084985619498,6.098906517028809,6.019423105436885
5.03,372,5.208855810871549,5.104337215423584,5.26672898459212
4.739999999999999,373,4.9901993959887125,4.948426246643066,4.973768558129604
6.28,374,6.166326116343116,6.246092319488525,5.504369908681867
5.349999999999999,375,5.062260077205445,5.0365447998046875,4.775174506047855
8.31,376,7.749659219685883,7.45583438873291,7.423091317627643
5.08,377,4.93125859268303,4.833828926086426,4.899546584943926
5.07,378,5.446204259794136,5.317689895629883,5.32292184118677
9.369999999999997,379,8.01623498495835,8.426559448242188,7.595423511616424
6.450000000000001,380,5.8654807907000714,5.999535083770752,5.6773243924538175
5.160000000000001,381,5.623790892130679,5.461969375610352,5.451865613476253
7.76,382,7.586001349590703,7.181851387023926,6.285277040024929
5.76,383,5.439455859049427,5.502584934234619,5.38098020539667
5.599999999999999,384,5.8852580128532885,5.817209243774414,6.125797945799843
4.83,385,5.05005970110006,4.871145248413086,5.032652199042042
4.39,386,5.063565050617011,5.076450347900391,5.517957045288269
6.069999999999999,387,6.141130708062473,5.937314987182617,6.084979200304048
5.260000000000001,388,5.553407024026505,5.4265594482421875,5.512865848656698
4.870000000000001,389,4.940519674572543,4.978397846221924,4.877201084098765
5.359999999999999,390,5.288652930547269,5.270047664642334,5.115363088280984
8.669999999999998,391,6.97209347263398,7.175079345703125,6.402780727936448
4.539999999999999,392,5.002724034425731,4.976526260375977,5.292784800011085
5.150000000000001,393,5.574056182379363,5.8290276527404785,6.003045930760319
4.7700000000000005,394,4.983764915446337,5.08361291885376,5.124996309535406
13.11,395,7.288996797164568,9.12485122680664,7.369279653253368
5.6899999999999995,396,5.762300337765179,5.589501857757568,5.722566504876187
4.719999999999999,397,4.770402109427948,4.548365592956543,4.748330174135076
5.260000000000001,398,4.995148185710429,4.983672142028809,4.991653678551117
5.200000000000001,399,5.473690558196362,5.311868667602539,5.90914449518903
5.669999999999999,400,5.954766048649945,6.172247886657715,6.325064258626026
5.750000000000001,401,5.883253710300188,6.063570022583008,6.323198292654947
5.2299999999999995,402,5.278210728587558,5.120303153991699,5.2787363521158985
7.66,403,5.905120167886434,5.929476261138916,5.580576406447223
5.4,404,5.41851401251399,5.295570373535156,5.1953940322668055
5.72,405,5.898569495368756,5.765527248382568,5.4697222439227176
5.299999999999999,406,5.472288764669143,5.291628360748291,5.821373780423939
4.92,407,5.076466436007338,5.023238658905029,5.172521672832376
5.17,408,4.95511680043276,5.005859375,4.800433173936167
5.250000000000001,409,5.23568076625259,5.276067733764648,5.295268597097277
4.760000000000001,410,4.866596651908914,5.143077373504639,5.020138314865528
5.01,411,5.14050641897391,5.081901550292969,5.187530593243678
5.87,412,5.643292789342122,5.357217311859131,5.319057391589067
4.949999999999999,413,4.972263867156811,5.194238662719727,4.988497212798416
5.09,414,5.033675000200302,5.019734859466553,5.0470752344531835
5.2299999999999995,415,5.2075711195946175,5.125277519226074,5.4015854821772455
5.11,416,4.785303050234538,4.9304728507995605,4.765482103438042
5.14,417,5.014000665478914,5.0656538009643555,5.177892030197331
4.93,418,5.064952358681295,5.0162482261657715,4.986360594427818
10.21,419,6.219512233342378,7.703864097595215,6.850229543140546
4.3,420,4.595551132813739,4.781457424163818,4.850147864029617
4.739999999999999,421,4.843876305286187,5.01016092300415,4.806920880607902
5.2700000000000005,422,5.276167594804581,5.384984016418457,5.094375887720517
5.1,423,4.833853824246735,4.88306188583374,4.903865215589099
4.57,424,4.970191439550677,5.111005783081055,5.035534010709897
4.85,425,4.962527762057452,4.9946722984313965,4.959995039297398
4.55,426,4.559555285212036,4.823790550231934,4.8369361236297665
4.31,427,4.806073241898679,4.8842315673828125,4.945731864814038
5.05,428,4.99669035278559,5.10075569152832,5.006215849209779
4.280000000000001,429,4.811958080968603,4.750985145568848,5.143449273500925
5.0,430,5.207355068053665,5.099977016448975,5.1301196271666525
5.89,431,5.866258002469266,5.882781982421875,5.778961868198957
6.839999999999998,432,5.6659908672784915,5.63918924331665,5.129004019730768
4.990000000000001,433,4.910491656837948,4.59903621673584,4.7308957305399515
4.96,434,5.16456856800253,5.232065677642822,5.006860513156852
5.01,435,5.099759866814333,4.957221508026123,5.064306207588481
5.55,436,5.499461576325945,5.488872051239014,5.378794655222001
