train,Id,stack,xgb,lgb
4.990000000000001,62,5.000152196695208,4.937380313873291,4.935658880754493
5.739999999999999,63,5.733731984981665,5.816705226898193,5.968680792480786
5.160000000000001,64,5.10049327034659,4.977567195892334,4.865853634547847
5.599999999999999,65,5.226926427947441,5.38147497177124,5.281404170597228
4.73,66,5.419076033153178,6.055606842041016,5.680282805053812
5.559999999999999,67,5.811144340066309,5.534739017486572,5.6764632711101575
4.949999999999999,68,5.927773546890867,5.388012886047363,5.659721619509266
6.4799999999999995,69,6.409837444812943,6.572075843811035,6.573059295754475
5.34,70,5.821657019420763,6.0416669845581055,5.985291996076079
5.9399999999999995,71,5.927047658125992,6.263089179992676,6.0225606580398745
5.72,72,5.619700939570851,5.588531970977783,5.321240145321155
5.9,73,5.302018606351874,5.896374225616455,5.54705767766099
4.719999999999999,74,5.505248768973769,5.413901329040527,5.535487455228955
5.4,75,5.253291584260769,5.102860927581787,5.219252961835077
4.809999999999999,76,5.089529535203079,5.14393949508667,5.129341051765224
5.29,77,4.968513169174309,5.071751594543457,4.891858121958173
5.47,78,5.073675418147377,5.268282413482666,5.234498725492272
6.069999999999999,79,6.775756064372049,6.40948486328125,6.128517722044282
4.78,80,4.860680078696841,4.769810676574707,4.74775931045709
4.4,81,4.610486151933528,4.756434440612793,4.82647794658975
5.599999999999999,82,4.98434206542811,4.942934036254883,5.023071528085677
4.719999999999999,83,5.149909327879219,5.08540153503418,5.065954856935753
6.069999999999999,84,6.112120494716964,6.00609827041626,6.137950440635566
5.72,85,5.679764871413445,5.425482273101807,5.604350660206999
4.83,86,5.094483855373847,5.157895565032959,5.031142402506936
5.13,87,6.116054084617453,5.620001316070557,6.001232830550463
4.56,88,5.35571265397556,4.833320617675781,5.159963668924651
4.760000000000001,89,5.744703181882191,5.325393199920654,5.8840076341633765
6.24,90,6.160563562903247,6.426250457763672,6.205542537859406
5.160000000000001,91,4.88857053246119,4.951557159423828,5.201688719739806
4.710000000000001,92,5.144070691646256,5.002679347991943,5.062014746877541
6.629999999999999,93,6.000088134295834,5.762338161468506,5.535400988523761
5.379999999999999,94,5.265281236728974,4.890504360198975,4.970327374890715
5.9399999999999995,95,5.623492067492889,5.41250467300415,5.256015910382963
5.160000000000001,96,5.327663367249127,5.280700206756592,5.075392446170086
5.379999999999999,97,5.319517121692672,5.295445919036865,5.366943227802286
5.700000000000001,98,5.424302185437116,5.2252326011657715,5.31783835779717
5.849999999999999,99,5.458191019306561,5.351478099822998,5.294092173726627
4.42,100,5.467713553107205,5.05746603012085,5.518540491809778
6.519999999999998,101,6.42318355061833,6.0736260414123535,6.169801581151774
5.33,102,5.153528485500121,5.232304096221924,5.086650465136911
5.11,103,5.835439181768885,5.3531060218811035,5.700235636455056
5.07,104,5.65671989840928,5.457801818847656,5.595970838225286
5.07,105,5.245893870167123,5.096343040466309,5.49289579406156
5.4799999999999995,106,5.674792549745419,5.304042339324951,5.827983815181245
4.66,107,5.078944127606714,4.645833492279053,5.0801491631856095
5.0,108,5.475368388326971,4.924436092376709,5.280049375474486
4.8,109,4.958890233296918,5.121984481811523,5.1621017476093
5.43,110,5.7151920175373565,5.502208709716797,5.567565769091207
5.039999999999999,111,5.308105799853367,5.065433979034424,5.271974508338139
5.879999999999999,112,5.5359988835493,5.553877353668213,5.57785981780487
4.739999999999999,113,5.365038598944261,5.155294418334961,5.5086243682955605
4.83,114,5.226158778487416,5.1940789222717285,5.565036299709432
5.24,115,5.76182727435648,5.659031391143799,5.701273234442094
5.11,116,5.1257631421273855,5.135333061218262,5.121760031012482
4.55,117,5.166557952022732,4.732880592346191,5.060867797547186
4.679999999999999,118,5.41526167571771,4.811656475067139,5.161259746521804
4.64,119,4.871646259056037,4.46384334564209,4.792263483468821
5.14,120,5.233075337302826,5.314781188964844,5.060688604228471
11.710000000000003,121,7.002615071018321,9.09286880493164,7.140596584287822
5.39,122,6.347442472194518,6.019529819488525,6.294220000440285
5.52,123,5.6452120630273654,5.668854236602783,5.483722456458164
5.03,124,5.841179389996494,5.233916759490967,5.7196255356521455
6.6499999999999995,125,6.085558592022646,6.703230857849121,5.641354629616015
5.150000000000001,126,5.41169838287546,5.278694152832031,5.42185626801447
5.19,127,5.495942949486095,5.132171630859375,5.346350410989845
16.3,128,6.5707688742185875,12.766011238098145,10.237018208219686
4.670000000000001,129,4.984855776356316,5.08915901184082,5.063528126068888
7.09,130,6.725613352156961,6.410556793212891,6.570969553183327
9.6,131,6.888107186141379,7.925342559814453,7.020889263672595
5.65,132,5.97510693055486,5.875672817230225,5.809293716103968
5.6899999999999995,133,5.675883615347852,5.515889644622803,5.415483866159991
4.7700000000000005,134,5.407688162789531,5.334449768066406,5.390610344506776
5.24,135,5.3538855204417315,5.337309837341309,5.46398560023372
6.869999999999999,136,6.6410404851924945,6.9210991859436035,7.020296224709767
4.839999999999999,137,5.38281583381705,5.337630271911621,5.663505397735935
5.32,138,5.739119238316865,5.219664096832275,5.506058734192263
8.719999999999999,139,6.634183707507682,7.7308855056762695,6.177400062117643
11.650000000000004,140,7.2733635305174165,9.534838676452637,7.014320088869718
5.580000000000001,141,5.371397634271664,5.4843430519104,5.48383654142259
7.100000000000001,142,6.475769113289558,6.820305347442627,6.743845887224208
8.09,143,7.0928671014175375,7.403135299682617,6.896971639232819
5.39,144,6.012949140940435,5.894878387451172,5.7213473550009395
5.05,145,5.39617592518978,5.108820915222168,5.31871912631644
7.219999999999997,146,6.502201521316411,6.692094326019287,6.338473143176964
4.83,147,5.574403855298737,5.635581970214844,5.861433766603682
7.6999999999999975,148,6.371112351646759,7.027890205383301,6.286212815368921
5.86,149,6.302543196844071,6.205520153045654,6.553955241139617
4.690000000000001,150,5.041669059903285,4.8937153816223145,5.162363413106056
5.150000000000001,151,5.158548863393791,5.000024318695068,5.1984452658045255
5.17,153,4.892099934160012,4.990069389343262,5.001025212442029
5.13,154,5.0147724043718656,4.868674278259277,4.932153644301702
5.7700000000000005,155,6.667110928511856,6.710569381713867,6.866449484380202
4.700000000000001,156,5.26558672210001,5.046431064605713,5.202698387918243
5.1,157,5.342991546747609,5.231815338134766,5.282165789029779
5.039999999999999,158,4.882311793967041,5.011310577392578,5.001251861302122
5.59,159,5.191329912048885,5.146912574768066,5.178358964984814
11.320000000000002,160,6.906285546998909,8.920109748840332,7.368693847151318
7.67,161,6.485550372736748,6.592597484588623,6.5422034535067715
5.08,162,5.393290050914357,5.268071174621582,5.255334846217363
4.819999999999999,163,5.1253013005974335,5.269616603851318,5.215317541418273
4.949999999999999,164,5.102228294507251,5.103412628173828,5.153476071539881
6.989999999999999,165,6.1715381225829296,5.9646220207214355,5.849758027117371
4.670000000000001,166,4.961053411898922,4.784319877624512,4.95716246927706
5.0,167,5.3252012639811035,5.288039684295654,5.284392073961844
5.4799999999999995,168,5.448733570196036,5.375144958496094,5.4387991097686506
5.72,169,5.466158704964939,5.274713516235352,5.603281915650811
4.990000000000001,170,5.611954414202941,5.433679103851318,5.4913679807300175
5.44,171,5.299200602971001,5.35054349899292,5.032589503319287
4.819999999999999,172,4.9388461040749965,4.923940181732178,5.077923542153527
4.94,173,4.72985005936444,4.6630048751831055,4.793288352105844
4.5,174,4.643078801314682,4.890925884246826,4.767940417398883
5.33,175,6.1388464496690505,5.765710353851318,5.978276023929677
5.160000000000001,176,6.048460692391971,5.7832794189453125,6.125248739703497
5.9399999999999995,177,5.531133009689285,5.414460182189941,5.4933076746239395
5.359999999999999,178,5.538015740841856,5.289618015289307,5.599286729217927
4.58,179,4.590242160911634,4.793795585632324,4.6718879354727125
4.719999999999999,180,4.856659162756162,5.043592929840088,5.069164520300926
6.160000000000001,181,5.548637874353414,5.44571590423584,5.361342481859575
4.7700000000000005,182,4.9328372823710165,4.882513999938965,4.81848319484394
4.360000000000001,183,5.108454076957116,5.061785697937012,5.091168675605035
5.08,184,5.534940167356571,5.330811977386475,5.255875369782539
6.410000000000001,185,5.698734675227276,5.890518665313721,5.438327391414103
4.45,186,5.4496058949571715,5.402656078338623,5.87211526071797
5.86,187,5.6042115735588185,5.536706924438477,5.407831873237677
5.24,188,5.274738118182678,5.575354099273682,5.428506577746074
5.250000000000001,189,5.897832986535659,6.163482666015625,5.991011296097176
4.19,190,5.083575478774762,4.72581148147583,5.034119714838922
6.6899999999999995,191,6.454412508142653,6.881471633911133,6.521453114680567
5.200000000000001,192,6.218844161287801,6.467348575592041,6.220211097339412
5.499999999999999,193,5.504477425537445,5.401444911956787,5.471190446300514
5.4,194,5.265408512698213,5.120826244354248,5.412768837098704
4.529999999999999,195,4.605579236440394,4.868854999542236,4.621377159381877
4.8,196,5.012114029229731,4.981936931610107,4.97291352766147
5.32,197,5.23055522204102,5.549334526062012,5.304578761238279
7.33,198,5.757913418358461,6.394087314605713,5.607510402718636
5.47,199,5.690041625296564,5.678094387054443,5.617799448180212
4.8,200,5.083405354202442,5.025862216949463,5.076361869781807
5.489999999999999,201,5.275286558267009,5.3983917236328125,5.156926631470544
5.3100000000000005,202,5.538897567335138,5.3108086585998535,5.533992394427982
5.32,203,5.760374596020509,5.709228515625,5.488714192746805
5.41,204,5.252535806324604,5.1020402908325195,5.23270954230821
5.6899999999999995,205,5.335177881151706,5.180322647094727,5.1177550546596295
7.219999999999997,206,6.044350864569429,5.965559482574463,5.7119243656348955
4.889999999999999,207,6.145435465254921,4.944899082183838,5.254937523003349
6.249999999999999,208,5.767342396976456,5.594616413116455,5.533546908516807
4.91,209,5.689096157334839,5.685693264007568,5.945533318110785
5.14,210,5.6936500962527115,5.308985233306885,5.678054444215018
6.639999999999998,211,5.673375797788953,5.775578022003174,5.455759618885587
5.66,212,6.001617872151477,5.489449977874756,5.697520916083374
4.990000000000001,213,5.8865910704161335,5.802237510681152,5.85907269502901
5.379999999999999,214,6.6684831035369765,6.657258987426758,6.491279400382757
5.65,215,5.744406975773875,5.981849193572998,5.992047372958394
5.6899999999999995,216,5.968461997665627,5.738893985748291,6.065356283378692
4.3,217,5.119134587716977,5.077990531921387,5.1056497453644045
5.3100000000000005,218,5.881895961529834,5.903033256530762,6.11256170972964
5.01,219,5.229280857903525,5.1805644035339355,5.076078024767923
7.880000000000001,220,6.304612550529153,6.879451751708984,6.485152042964904
5.13,221,6.337450720261492,5.794809818267822,6.082257251741438
5.61,222,6.238329519871178,5.577060222625732,5.786110234620363
4.94,223,4.850043772458284,4.870914936065674,4.840237744338322
5.180000000000001,224,5.075889504601779,5.266716480255127,5.2844216522555945
5.990000000000001,225,5.464563886062252,5.383227348327637,5.351877805827749
5.379999999999999,226,5.801826435629226,5.787521839141846,6.168999150832041
4.75,227,6.229626292042482,5.966534614562988,6.127670681327241
5.64,228,5.471566683646419,5.473262786865234,5.9284767623233945
4.719999999999999,229,5.590304057373903,5.428213596343994,5.548642632185294
6.599999999999998,230,7.0583059884149435,6.939878463745117,6.81099752572684
5.800000000000001,231,6.729532140773131,6.008608341217041,6.2512731317296
5.739999999999999,232,5.805923197500359,5.94232177734375,5.8168929745581135
5.64,233,5.814579741270902,5.619577884674072,5.852193505669324
5.750000000000001,234,6.103102964775188,5.619658946990967,6.094998164225117
5.01,235,5.25239216612398,5.019321441650391,5.053703025813534
5.379999999999999,236,5.855367789344026,5.909370422363281,6.004884020037691
4.360000000000001,237,5.242116901951172,5.310566425323486,5.49922964667466
8.800000000000002,238,6.510455911237819,7.0128889083862305,6.49368191204531
5.87,239,5.774908168647544,6.2327094078063965,6.126377478729468
5.33,240,5.825747767605281,5.685215473175049,5.77831046460634
5.41,241,5.633384480431947,5.37222146987915,5.48845092635135
7.190000000000003,242,7.842811912793785,7.7608642578125,7.129558585440645
5.21,243,5.78998591570405,5.406549453735352,5.6017355703879295
5.65,244,6.597443022996289,6.401371955871582,6.146921628748326
7.119999999999999,245,5.733205072836967,5.742092609405518,5.387181668021121
5.57,246,6.645144798150374,6.41208553314209,6.145194535474553
5.59,247,6.186390480021662,5.7624382972717285,5.940017466456629
5.82,248,6.2410962450758705,6.090297698974609,6.937219248544498
6.999999999999998,249,6.497636867606862,6.626344203948975,6.280743976091075
10.789999999999997,250,6.80764506597664,8.32259464263916,6.888197858156374
13.51,251,6.688744350265195,9.691718101501465,7.22717356901456
11.799999999999999,252,6.777181533529325,9.30280876159668,7.4112949448669685
4.5,253,5.531858766612618,5.227672100067139,5.495893968320433
10.52,254,7.296089962293383,8.347084999084473,7.473120997643896
5.19,255,5.555179364684951,5.5841522216796875,5.216166135548066
5.3100000000000005,256,5.114194762322398,4.849008560180664,5.073364713105195
7.140000000000001,257,5.3356046612992465,5.4575324058532715,5.2989887101072535
5.580000000000001,258,5.904561269969789,6.06218147277832,6.04235854820558
5.22,259,5.992944864767134,6.129456996917725,6.37637746520565
5.0,260,5.760672658761773,5.707845211029053,5.596700750357748
5.499999999999999,261,5.362277361164575,5.34108304977417,5.289564840085212
4.66,262,4.936122281722818,4.6574530601501465,4.814551722873203
5.02,263,5.268784379487735,5.29489803314209,5.000245530066573
5.32,264,5.631065128832629,5.258439540863037,5.810660009303069
4.700000000000001,265,4.971918433493775,4.803168773651123,4.985072790452538
5.599999999999999,266,5.61572828544129,5.6031317710876465,5.587779909834997
4.78,267,4.859158122203538,4.813684463500977,4.827033170424288
6.529999999999999,268,6.015377822453918,6.155665874481201,6.0609749146067875
4.59,269,5.07244393443294,4.887887954711914,5.02702060616904
6.390000000000001,270,5.3412073121967465,5.633665561676025,5.352261486059934
5.160000000000001,271,5.114337683724363,4.972479820251465,5.113651668078179
5.37,272,5.414195575622504,5.620541095733643,5.4911831877001225
4.690000000000001,273,5.5765584514900866,5.146420001983643,5.298370445635947
4.58,274,5.013413233395444,4.505925178527832,4.920410180034448
5.739999999999999,275,5.304467860995075,5.366814613342285,5.108731454618784
9.459999999999999,276,7.401107159530072,8.33683967590332,7.729926798857841
5.1,277,5.469142530588577,5.626522541046143,5.451897313671637
6.13,278,5.316871060858228,5.294032573699951,4.947590168790652
5.1,279,5.396083259001347,5.24791145324707,5.406207666680864
4.8,280,4.909732203303259,5.307704448699951,4.998946825384246
4.789999999999999,281,5.163507836072042,4.99737548828125,5.0979763137841605
4.9,282,5.177522539858691,4.603178024291992,4.994671146377041
5.76,283,5.641692106433415,5.77090311050415,5.628310765858565
13.19,284,7.07332127776383,10.660480499267578,7.229236694293723
4.57,285,5.3300156844621815,5.034438133239746,5.385553210881685
5.41,286,5.2375759997784455,5.472503662109375,5.7512520141585135
5.039999999999999,287,5.383675085526313,5.601372718811035,5.462155883314587
5.65,288,5.362286015788305,5.345938682556152,5.774193204142703
5.02,289,5.470608387640769,5.144786834716797,5.5184573368142535
5.43,290,5.847097293031811,5.734017848968506,5.756232849441575
5.02,291,4.8662448355815044,4.7325439453125,4.791297385037409
6.04,292,5.486696950991279,5.9231414794921875,5.464263213707843
5.06,293,4.935993723588438,5.001837253570557,5.171071653592067
4.55,294,5.109127493937618,4.940255165100098,5.047900196772059
5.200000000000001,295,4.969138770203263,5.260478496551514,5.012054527094251
4.61,296,4.967682627106242,4.886253356933594,4.962231664568742
5.2299999999999995,297,5.015318589473333,5.124762058258057,4.873798348021696
5.64,298,5.894799408573478,5.673485279083252,6.046747171482531
9.07,299,7.267135592987243,7.820072174072266,7.159648601681983
5.09,300,5.28942045085408,4.867074012756348,5.038354476236905
5.22,301,5.166778300259626,5.212141513824463,4.951772212451865
5.11,302,5.1816323247852525,4.959591865539551,5.325069346895973
6.059999999999999,303,6.192775246505444,5.871260166168213,5.725521025215544
6.050000000000001,304,4.97177272566498,5.1975226402282715,4.917894556919097
4.650000000000001,305,5.115959043420248,4.878256320953369,5.104902284721688
4.7700000000000005,306,4.65057209133856,4.7144975662231445,4.620748136101414
4.789999999999999,307,5.288519026602491,5.087357521057129,5.046171647761901
5.61,308,5.68514909231716,5.548276424407959,5.758425455515623
5.180000000000001,309,5.372339985375179,5.298557758331299,5.225721587472655
5.250000000000001,310,4.962750235021264,4.849598407745361,4.991707213099315
4.85,311,4.948521029899646,5.008086681365967,5.008616705122288
5.28,312,5.020793726207674,4.719050407409668,4.999245739281109
4.6,313,4.679752751306755,4.584463596343994,4.710334500909383
5.6899999999999995,314,5.61475943428543,5.702157497406006,5.60258595961328
4.870000000000001,315,4.940847319362987,4.937154293060303,5.0552542693084
6.400000000000001,316,6.209631677879405,6.269725322723389,6.6063419225616355
5.09,317,4.954020205834204,4.693020343780518,4.724184563766853
4.690000000000001,318,4.960444239653748,4.732117176055908,4.877049572198438
4.92,319,4.966891296075905,4.963441371917725,4.702735966990619
5.09,320,5.384805091149425,5.308205604553223,5.2636328643702806
6.869999999999999,321,6.663969141117345,6.721890926361084,6.459090888936193
5.12,322,5.265511838259133,4.9218058586120605,5.223389908541854
4.819999999999999,323,4.612811492474909,4.790865421295166,4.738123195809199
5.750000000000001,324,5.3691986147784485,5.175821304321289,5.220902533740202
5.4,325,5.270114571012436,5.485279083251953,5.378772770599588
5.499999999999999,326,5.705952524324758,5.4365339279174805,5.78341119635648
5.65,327,5.3752230066566025,5.825319290161133,5.39174699938175
6.19,328,5.753490786110411,5.964909553527832,6.217493466820412
5.13,329,5.091860620666746,4.823646545410156,4.925614953726504
5.920000000000001,330,5.841573643794769,5.5985026359558105,5.815802753940276
5.93,331,5.354009010007566,5.52069616317749,5.331944042397901
4.6,332,4.8416930341150275,4.8007025718688965,4.723281763131564
5.76,333,5.597277127472872,5.705588340759277,5.894843152749361
14.129999999999999,334,7.326627558826633,10.855259895324707,8.918721661202019
4.94,335,5.387583866529516,5.866716384887695,5.504908144402725
9.41,336,8.461240550183925,8.455466270446777,7.893274563674208
5.559999999999999,337,5.278316653745995,5.171591758728027,5.332935134256062
5.32,339,5.568973198622853,5.6128034591674805,5.555514761178867
5.150000000000001,340,5.257506444813614,5.287971496582031,5.102797855861309
5.29,341,5.43077057549575,5.395211219787598,5.452672680081317
4.870000000000001,342,4.977877296072621,4.893895149230957,4.847657072303389
4.990000000000001,343,5.069312792035082,5.028417587280273,5.1367654453376606
4.9,344,4.923326053428009,4.8635969161987305,5.0619183120230975
5.84,345,5.144998690982854,5.259658336639404,4.998624998761841
5.22,346,5.0707973376884174,5.169009685516357,5.4215744448651915
4.73,347,5.2087387603613005,5.053760528564453,5.112487231465337
5.24,348,5.146012062132241,4.944883346557617,5.204700986702152
5.349999999999999,349,5.107150576254101,5.052286624908447,4.956611006121319
5.21,350,4.8544835156398864,5.055375099182129,4.927013460044945
5.83,351,5.359729826254883,5.23886251449585,5.467911712000737
5.39,352,5.165044693354097,5.108452320098877,4.959717286256192
4.88,353,5.356045123952253,4.969290256500244,5.304534090681878
5.41,354,5.1744028778803,5.346958637237549,5.293166574736309
4.5,355,5.144028527657425,4.910888195037842,4.88575947803723
4.94,356,5.005012092484622,4.621373653411865,4.879691887790476
4.9,357,5.226367919104263,5.193451404571533,5.27216532593808
4.889999999999999,358,5.122982354749116,5.020371437072754,5.127219433976928
6.86,359,6.18474756688567,6.188915729522705,5.775879579786508
5.700000000000001,360,5.407623313545959,5.5297770500183105,5.401827272989112
4.37,361,4.953530672017203,4.725040912628174,5.065145210838412
4.809999999999999,362,4.764426652317095,5.189245223999023,4.865541167181533
5.24,363,5.649478650501428,5.164369106292725,5.336197450783638
5.9399999999999995,364,5.435888035111872,5.68496561050415,5.3295274574105
5.29,365,5.213262354043559,5.114887714385986,5.060715130454701
4.91,366,5.346254133290097,4.980207443237305,5.450667764182088
5.09,367,5.068976820788565,5.167731285095215,5.300254710647219
5.33,368,5.2843820058176645,5.105307102203369,5.128671971409697
6.56,369,5.490089879026662,5.515377044677734,6.2092432401757085
5.4,370,5.094361456471508,5.0396504402160645,5.224601054961276
5.559999999999999,371,6.029060454878306,5.75485897064209,6.071154431539438
5.03,372,5.299185467621377,5.000978469848633,5.1773730676874905
4.739999999999999,373,5.124834856483996,5.015053749084473,5.093520495310329
6.28,374,6.010488882286992,6.191657066345215,5.908308976756179
5.349999999999999,375,5.105614085446029,5.3058552742004395,4.978358218799698
8.31,376,7.2550015042754445,7.997245788574219,7.584978089600559
5.08,377,4.888591035885791,4.847295761108398,4.9527595760078365
5.07,378,5.510424063724187,5.302032470703125,5.2475517418906295
9.369999999999997,379,7.564612103340442,9.10853099822998,8.591945311032065
6.450000000000001,380,5.710343326767512,5.906362056732178,5.50841910359903
5.160000000000001,381,5.793199632019194,5.590447902679443,5.316677357504719
7.76,382,7.294583444573705,6.875770568847656,6.478966960915044
5.76,383,5.450437265105266,5.576192855834961,5.349009284108176
5.599999999999999,384,5.991593474803187,5.807814598083496,6.078536697683429
4.83,385,5.190906663805726,4.9531145095825195,5.105711238522848
4.39,386,5.281118727567466,4.87237024307251,5.378666243808121
6.069999999999999,387,6.323165204926452,6.1203083992004395,6.0492834591246
5.260000000000001,388,5.650617876517012,5.405885696411133,5.538073372056617
4.870000000000001,389,4.907820750431467,5.022670745849609,4.848509752254414
5.359999999999999,390,5.21112488989544,5.107020854949951,5.113989379223588
8.669999999999998,391,6.592938958983791,7.003981590270996,6.631959595352779
4.539999999999999,392,5.235181987438615,4.905155181884766,5.330226473160768
5.150000000000001,393,5.806765189153782,5.760560989379883,6.004446447691427
4.7700000000000005,394,5.108817917993046,5.119680881500244,5.270211805566821
13.11,395,6.923435063098767,9.025830268859863,7.168969528085363
5.6899999999999995,396,5.7655267154908145,5.591434955596924,5.726566570134986
4.719999999999999,397,4.935880147644481,4.681717395782471,4.91637534323274
5.260000000000001,398,5.00775687551278,5.050068378448486,4.9094880665404075
5.200000000000001,399,5.651639936195565,5.458220481872559,5.748838979942672
5.669999999999999,400,5.912400622654066,5.96989631652832,6.225772545045572
5.750000000000001,401,5.773551816763712,5.987783908843994,5.793804109421189
5.2299999999999995,402,5.3816732694909035,5.2594451904296875,5.452999421829532
7.66,403,5.861012422836143,6.15256404876709,5.594655914384794
5.4,404,5.356094708563776,5.267985820770264,5.22116557176451
5.72,405,5.612840550272399,5.639652252197266,5.539078563950605
5.299999999999999,406,5.671775305269272,5.491657257080078,5.834545478824024
4.92,407,5.103389469973599,5.046324729919434,5.358186935812891
5.17,408,4.962249270791569,4.882591247558594,4.92054487308055
5.250000000000001,409,5.29435216185349,5.160244464874268,5.591717792748057
4.760000000000001,410,4.956363890276799,5.10514497756958,4.896622944177776
5.01,411,5.066729002902645,5.038945198059082,5.025053148884562
5.87,412,5.428136846981492,5.494182109832764,5.3376419052566355
4.949999999999999,413,5.070420617384657,5.114158630371094,5.035674073588578
5.09,414,5.266008817884875,5.030029773712158,5.230850406918522
5.2299999999999995,415,5.285862933469515,5.1879563331604,5.205616559098839
5.11,416,4.75954921763607,4.869863510131836,4.790676812958383
5.14,417,4.898161113252521,4.852196216583252,4.949404573973857
4.93,418,5.092328609726054,4.919903755187988,4.926035549294639
10.21,419,5.779809561525655,7.301419258117676,6.779736847515911
4.3,420,4.754184526113123,4.826629161834717,4.822619003767371
4.739999999999999,421,4.863608329678006,5.040905475616455,4.9018181271620165
5.2700000000000005,422,5.2714477246038856,5.337414741516113,5.099028762704179
5.1,423,4.828593804734273,4.907717704772949,4.849956273009183
4.57,424,5.187363500223556,4.959610939025879,5.2003805328736075
4.85,425,5.016160800906538,5.112052917480469,4.874007239749642
4.55,426,4.644200564157249,4.776514530181885,4.7851247124268985
4.31,427,4.897259826701557,4.989630222320557,4.967904801770376
5.05,428,4.982311829551402,5.089909076690674,5.048763750032696
4.280000000000001,429,5.00398260075762,4.705798625946045,5.050202850851861
5.0,430,5.411345442823598,5.148647308349609,5.3850461179103375
5.89,431,5.720114018522624,5.485514163970947,5.624999789633997
6.839999999999998,432,5.4414561319573815,5.796693801879883,5.22551468629266
4.990000000000001,433,5.071393838746317,4.777275562286377,4.757796171321753
4.96,434,5.1394695231618215,5.024791240692139,4.983137567841094
5.01,435,5.198861689353208,5.065707206726074,5.110841562124324
5.55,436,5.443995459134254,5.582284450531006,5.430818688415129
