train,Id,stack,xgb,lgb
5.4799999999999995,52,5.782849869326175,5.554244518280029,5.5458258249912165
5.39,53,5.329862633961739,5.102629661560059,5.304925875045715
5.47,54,6.068718135989055,5.808826446533203,6.010718141910554
5.03,55,5.056411604261051,5.109213352203369,5.089956823585621
5.11,56,5.040489366611814,5.3266282081604,5.3370665719785935
4.700000000000001,57,5.0835002014945045,4.973043441772461,5.045422470039681
5.46,58,5.65452604453213,5.454459190368652,5.389342252639909
5.32,59,4.620223337562649,4.925828456878662,4.892100163303034
4.88,60,5.163208930444845,4.9124627113342285,5.009701292445206
4.870000000000001,61,5.465687151878217,5.332561492919922,5.506165880268093
4.990000000000001,62,4.981915580487563,4.892688751220703,4.977260386724124
5.739999999999999,63,5.75288974883394,5.809044361114502,5.913928306005569
5.160000000000001,64,5.092937419881042,5.055111885070801,4.871153154102915
5.599999999999999,65,5.215444128916687,5.1985249519348145,5.265717043234662
4.73,66,5.407312558573658,5.934455871582031,5.762470735737734
5.559999999999999,67,5.696597490772464,5.534776210784912,5.633080556235514
4.949999999999999,68,5.7751682537075695,5.502780914306641,5.525839742667816
6.4799999999999995,69,6.388709142295084,6.567206382751465,6.486091104308682
5.34,70,5.761203720945671,6.084137916564941,5.8832015311751515
5.9399999999999995,71,5.890479804499392,6.383059978485107,6.2201766128971245
5.72,72,5.745656039817409,5.337653636932373,5.415088856321834
5.9,73,5.314903436059928,5.5561747550964355,5.491268535081991
4.719999999999999,74,5.5171047146818974,5.594789981842041,5.441034701874427
5.4,75,5.296040981458057,4.939155101776123,5.1688404756587225
4.809999999999999,76,5.075490045299265,5.304049968719482,5.043968003592713
5.29,77,4.96391758784588,4.962193965911865,4.880781531430424
5.47,78,5.0826967090846775,5.3318963050842285,5.214812584919523
6.069999999999999,79,6.730088200023996,6.4367146492004395,6.380645674384686
4.78,80,4.810388420509307,4.878292083740234,4.765447470946497
4.4,81,4.599887318814887,4.826647758483887,4.793154302100512
5.599999999999999,82,4.981290019594685,4.926310062408447,4.987411988227803
4.719999999999999,83,5.141846220484411,5.189556121826172,5.011668696950528
6.069999999999999,84,6.100780876588342,6.077752113342285,6.046656163591654
5.72,85,5.69209741962162,5.378556728363037,5.503845045845849
4.83,86,5.070253598027237,5.140101432800293,5.087894178531111
5.13,87,6.176212533503763,5.716696739196777,6.305169143848629
4.56,88,5.37070001540048,5.037234306335449,5.181286858581495
4.760000000000001,89,5.738897152079109,5.270173072814941,6.013663598763261
6.24,90,6.172855863607494,6.1093621253967285,6.0099622384242055
5.160000000000001,91,4.874680596035356,5.122745037078857,5.0727199705717565
4.710000000000001,92,5.1333611284839815,4.884197235107422,5.010172682406528
6.629999999999999,93,6.008865025026377,5.9158034324646,5.7505747679556105
5.379999999999999,94,5.227491681048294,4.880926609039307,4.975085626105755
5.9399999999999995,95,5.621612431495366,5.381008148193359,5.620447886061384
5.160000000000001,96,5.308423146704741,5.179737091064453,5.025573817280377
5.379999999999999,97,5.342616743417735,5.211532115936279,5.455354403331981
5.700000000000001,98,5.418518757111754,5.387070655822754,5.262517954498422
5.849999999999999,99,5.4870907117561085,5.3020405769348145,5.399869354000318
4.42,100,5.4271368253439,4.75205659866333,5.545476415394482
6.519999999999998,101,6.40905451104342,6.155520915985107,6.283219851887266
5.33,102,5.1545985089002295,5.359158039093018,5.226895859494934
5.11,103,5.818385850249674,5.219529151916504,5.575434275040542
5.07,104,5.672678384975711,5.541501998901367,5.730226517332322
5.07,105,5.284734557765262,5.397711277008057,5.575768344492362
5.4799999999999995,106,5.693190159646628,5.245439052581787,5.638456860564811
4.66,107,5.0899741386631385,4.664253234863281,4.9910191600931295
5.0,108,5.504168316893305,5.18626594543457,5.398677570264073
4.8,109,4.94843094714927,5.227294921875,5.045545535053737
5.43,110,5.637870950949132,5.450883865356445,5.530716432403374
5.039999999999999,111,5.213374177066059,5.02360200881958,5.284098149488821
5.879999999999999,112,5.423671680518837,5.601260185241699,5.713732884176645
4.739999999999999,113,5.269293597675987,5.134181499481201,5.396241216692005
4.83,114,5.20898566646668,5.238552570343018,5.617455389298852
5.24,115,5.620976431572986,5.673208236694336,5.6450369067405
5.11,116,5.1613952441252815,5.1079607009887695,5.145000605361082
4.55,117,5.137181099526355,4.809444904327393,5.102524492288918
4.679999999999999,118,5.416095451578762,4.647838115692139,5.139008544793337
4.64,119,4.833659087398408,4.594480037689209,4.798609441684679
5.14,120,5.219804632395513,5.180375099182129,5.00734850897238
11.710000000000003,121,7.373728774277334,9.60088062286377,7.182903644535726
5.39,122,6.242965593664088,5.856350421905518,6.2992159247003485
5.52,123,5.62379904718816,5.6266093254089355,5.700244403232444
5.03,124,5.647732819918994,5.338710784912109,5.683772602399705
6.6499999999999995,125,6.1481552687520855,6.3633246421813965,6.201427252790212
5.150000000000001,126,5.448515009515588,5.207995891571045,5.389247148152461
5.19,127,5.570887357843413,5.476792812347412,5.528986494846985
16.3,128,7.029619776800088,12.390124320983887,10.050222479859375
4.670000000000001,129,4.961050538811559,5.048523902893066,4.9364797760776
7.09,130,6.89460700936168,6.76745080947876,6.754879604161052
9.6,131,7.023442279457786,7.439979553222656,6.976625358409856
5.65,132,6.058583360561214,5.870083332061768,5.823148710918321
5.6899999999999995,133,5.7637750780567165,5.515735626220703,5.564904290064787
4.7700000000000005,134,5.480797943658116,5.285869598388672,5.596005954540774
5.24,135,5.3571960689991105,5.22554349899292,5.459378659170326
6.869999999999999,136,6.5453127936221795,7.087916374206543,7.322256289267489
4.839999999999999,137,5.454558587672645,5.638690948486328,5.771343654303452
5.32,138,5.692313253379053,5.30969762802124,5.468879730740514
8.719999999999999,139,6.856185332704742,7.537232398986816,6.452325959950931
11.650000000000004,140,7.443634092752097,9.598146438598633,7.136418617804141
5.580000000000001,141,5.37484615687121,5.614465236663818,5.50010274895911
7.100000000000001,142,6.617276506401485,6.811573028564453,6.705126397648888
8.09,143,7.154247805100573,7.593128204345703,6.897346010558887
5.39,144,6.093836926803756,5.978551864624023,6.067160177804843
5.05,145,5.561056708095597,5.481017589569092,5.470677577306257
7.219999999999997,146,6.395163097576408,6.33664608001709,6.30743590295714
4.83,147,5.54869187806312,5.315250873565674,5.809233515066505
7.6999999999999975,148,6.47524207747564,7.1189422607421875,6.541863697045608
5.86,149,6.329568156025507,6.2748541831970215,6.5621590877509774
4.690000000000001,150,4.97308269451999,4.862680435180664,5.106909046949277
5.150000000000001,151,5.118296406946948,5.002184867858887,5.321918344273485
5.17,153,4.917988169194697,5.074902057647705,4.948426312212788
5.13,154,4.918687409616902,4.904384613037109,4.8821788051303905
5.7700000000000005,155,6.5121015255252965,6.4897918701171875,6.97705012176971
4.700000000000001,156,5.293202884702774,5.2010650634765625,5.474368348482745
5.1,157,5.2583567387791765,5.341763496398926,5.335592417647562
5.039999999999999,158,4.912758902246331,4.952226161956787,4.96148736820645
5.59,159,5.022341778023542,5.175095558166504,5.105114533804225
11.320000000000002,160,6.816772414522662,8.921451568603516,7.206557837393426
7.67,161,6.3506847886312405,6.393244743347168,6.3024216896670096
5.08,162,5.284000059474712,5.173336505889893,5.197549901125369
4.819999999999999,163,5.1261947591275945,5.320042610168457,5.149526005029971
4.949999999999999,164,5.0876112908847295,5.240778923034668,5.186634417564346
6.989999999999999,165,6.117895330586661,6.00577974319458,5.831010797996846
4.670000000000001,166,4.877458834800948,4.815916061401367,4.8871949682048506
5.0,167,5.3246807311339,5.12174129486084,5.080355685903394
5.4799999999999995,168,5.438767342438447,5.369743824005127,5.4761395922468585
5.72,169,5.442050597800879,5.308610916137695,5.570779941423021
4.990000000000001,170,5.622540061462991,5.381447792053223,5.509667544480168
5.44,171,5.31063277611562,5.268948078155518,5.059971010683464
4.819999999999999,172,4.887669558603917,4.928670406341553,4.969842693111599
4.94,173,4.699339866093995,4.718515872955322,4.735621907855035
4.5,174,4.623308206636951,4.796011447906494,4.672239500008093
5.33,175,6.1983798301203015,5.586671352386475,5.9202216010829485
5.160000000000001,176,6.089298130541023,5.538758277893066,5.966779709538779
5.9399999999999995,177,5.5598477757591125,5.472618103027344,5.400137831868207
5.359999999999999,178,5.542622393246792,5.272238254547119,5.604030377892752
4.58,179,4.553981908254598,4.896101474761963,4.745227500991075
4.719999999999999,180,4.824897763127972,4.966619491577148,5.175655056183852
6.160000000000001,181,5.554771234782194,5.466434001922607,5.404388975802046
4.7700000000000005,182,4.8878011388842175,4.822256565093994,4.84412628762092
4.360000000000001,183,5.051837669845639,4.9784040451049805,5.10452459025632
5.08,184,5.495971229111153,5.262453079223633,5.22567967576233
6.410000000000001,185,5.700988002665083,5.763311386108398,5.66339353729715
4.45,186,5.4532849798394105,4.9430460929870605,5.749606024063891
5.86,187,5.625246276426336,5.7164201736450195,5.472650473300338
5.24,188,5.295886474647539,5.293663024902344,5.255542432238955
5.250000000000001,189,5.895374930981265,6.23346471786499,5.9839059438100595
4.19,190,5.065496934335322,4.77621603012085,5.061863631601368
6.6899999999999995,191,6.523315261022113,7.094783782958984,6.570952023665076
5.200000000000001,192,6.254082034803604,6.644052505493164,6.2310138491978035
5.499999999999999,193,5.519781376010012,5.477884769439697,5.392695143362518
5.4,194,5.250689302985556,5.152388095855713,5.296218426765105
4.529999999999999,195,4.558914459834963,4.857061386108398,4.597884582515799
4.8,196,4.98825918915189,4.998885631561279,4.975778993979337
5.32,197,5.200405595431947,5.468520641326904,5.299911827256906
7.33,198,5.7127499627549,6.284300804138184,5.5900154401003395
5.47,199,5.710227320605108,5.526305675506592,5.762533023375012
4.8,200,5.065945057502218,5.256457328796387,5.040024095268308
5.489999999999999,201,5.2774593151827505,5.378424644470215,5.051705616181085
5.3100000000000005,202,5.560694617473151,5.399952411651611,5.5324071670203
5.32,203,5.761397747731166,5.838436603546143,5.403856431966746
5.41,204,5.26957669970608,5.045173168182373,5.097992366745849
5.6899999999999995,205,5.325932722598427,5.271210670471191,5.19936940887717
7.219999999999997,206,6.062683118150048,5.876682758331299,5.670224738392102
4.889999999999999,207,6.085761866098218,5.034125328063965,5.27885906748764
6.249999999999999,208,5.7878247244751835,5.6352458000183105,5.497468593493662
4.91,209,5.71064040111426,5.527720928192139,5.928481743836684
5.14,210,5.714207127707727,5.473012924194336,5.649529247185177
6.639999999999998,211,5.689127092688647,5.870511531829834,5.540666194503242
5.66,212,6.000007398649934,5.667428970336914,5.64630363917766
4.990000000000001,213,5.873123973867637,5.728376865386963,5.928899678245502
5.379999999999999,214,6.66824328247388,6.444364070892334,6.452135276982604
5.65,215,5.753444111527429,5.9337077140808105,6.0836308383252
5.6899999999999995,216,5.977791592872653,6.243890762329102,6.023368455296879
4.3,217,5.214927489449423,5.176250457763672,5.172380726322229
5.3100000000000005,218,5.844426371720068,6.062104225158691,6.017802257667717
5.01,219,5.203930803555366,5.225355625152588,4.979319512930528
7.880000000000001,220,6.259716624255047,6.4888200759887695,6.464053423574608
5.13,221,6.345061825434642,6.136074066162109,6.246056963169468
5.61,222,6.23238731663693,5.726659774780273,5.919849607542929
4.94,223,4.85102805911743,4.892605781555176,4.832586110455283
5.180000000000001,224,5.11178931088721,5.418306827545166,5.438053362353214
5.990000000000001,225,5.467735839172362,5.281437873840332,5.302239776131556
5.379999999999999,226,5.838410634625277,5.979646682739258,6.195221886467293
4.75,227,6.2214610795513705,5.6836042404174805,6.068639169521425
5.64,228,5.466189726933493,5.345992565155029,5.726020933506793
4.719999999999999,229,5.577648673764549,5.494324684143066,5.644159977327183
6.599999999999998,230,6.99656029588719,6.755973815917969,6.62223374582025
5.800000000000001,231,6.718250212079848,6.031097412109375,6.381691136929579
5.739999999999999,232,5.830350819985384,5.849710464477539,6.1544877347361595
5.64,233,5.858789681469172,5.497128486633301,6.0269157155621285
5.750000000000001,234,6.12858407093362,5.626745223999023,6.216366409559093
5.01,235,5.271090541995374,5.01594877243042,5.126465940482321
5.379999999999999,236,5.794937499142912,5.737995147705078,6.163595160840279
4.360000000000001,237,5.268963231438335,5.202569007873535,5.547389927810171
8.800000000000002,238,6.52070880921034,6.9439191818237305,6.475014698735516
5.87,239,5.804124491411025,6.18149995803833,6.197999524018614
5.33,240,5.845028402721084,5.544506549835205,5.7207515389950485
5.41,241,5.605932660964636,5.26818323135376,5.468256827473454
7.190000000000003,242,7.956293289044941,7.7844696044921875,7.288530964054077
5.21,243,5.806921791397453,5.463586330413818,5.657345570657415
5.65,244,6.582823715626329,6.17527437210083,6.255660152470459
7.119999999999999,245,5.7535588139261575,5.797032833099365,5.535255459637532
5.57,246,6.6221711717585405,6.44949197769165,6.126207808319367
5.59,247,6.15664553745446,5.828756332397461,5.882579071754721
5.82,248,6.205600746615096,6.0004401206970215,6.998613880113652
6.999999999999998,249,6.516510288364165,6.630183219909668,6.236281293203069
10.789999999999997,250,6.918552729075683,8.398597717285156,7.047624318771492
13.51,251,6.759791362683613,9.646944999694824,7.236273473297791
11.799999999999999,252,6.869225282623547,9.31587028503418,7.321836696744878
4.5,253,5.526514963289474,5.404289722442627,5.6779712201865316
10.52,254,7.4266248070063945,8.77258586883545,7.561936158155433
5.19,255,5.5030262642994785,5.327134609222412,5.380671693058386
5.3100000000000005,256,5.116814165225054,4.915533542633057,4.897206864834229
7.140000000000001,257,5.33229831625321,5.356578826904297,5.213621400635755
5.580000000000001,258,5.907758292062277,5.868862152099609,6.053583701947163
5.22,259,6.014477792410926,6.032538890838623,6.447251354045808
5.0,260,5.75563003352326,5.6599602699279785,5.712258971755752
5.499999999999999,261,5.334313257316598,5.386126518249512,5.195764052755992
4.66,262,4.9363146024793405,4.569755554199219,4.843728036388553
5.02,263,5.287851504370412,5.0865325927734375,5.084756744727577
5.32,264,5.618374000697623,5.309726715087891,5.777901250058868
4.700000000000001,265,4.960783081000114,4.797664165496826,4.9923391436837194
5.599999999999999,266,5.60841995906622,5.683103084564209,5.533477891373677
4.78,267,4.854262437845065,4.79150390625,4.864476404781684
6.529999999999999,268,6.003586003610009,6.120273590087891,5.965188435390467
4.59,269,5.074483183858132,4.951037406921387,5.110575495664297
6.390000000000001,270,5.407452402906355,5.496713161468506,5.359511528705315
5.160000000000001,271,5.060466611213933,4.980599403381348,4.890992669721682
5.37,272,5.409571780474423,5.547553062438965,5.443479538495489
4.690000000000001,273,5.520520674405454,4.8142805099487305,5.598774063095865
4.58,274,5.014398236527033,4.532626628875732,4.8327598378848124
5.739999999999999,275,5.311429444852927,5.486972332000732,5.230687502669148
9.459999999999999,276,7.480083517490572,8.134366035461426,7.6065316030842585
5.1,277,5.471060874630514,5.483449935913086,5.525568542277741
6.13,278,5.266664715329434,5.1442646980285645,5.044039937255276
5.1,279,5.3607052028885125,5.117921829223633,5.221300245309347
4.8,280,4.88063195440307,5.185769557952881,5.102102169809875
4.789999999999999,281,5.121389587249879,4.935691833496094,5.127422937334577
4.9,282,5.179072274410538,4.589837074279785,4.97305960771135
5.76,283,5.644797156389393,5.813410758972168,5.856427404546241
13.19,284,7.209955063483118,10.647493362426758,7.813152452000068
4.57,285,5.315899672135904,5.073099136352539,5.235105645478105
5.41,286,5.246715394245006,5.63056755065918,5.818785950639802
5.039999999999999,287,5.380096879799094,5.401025295257568,5.560908235033649
5.65,288,5.372681853846642,5.428260326385498,5.55260220472497
5.02,289,5.45455940327384,5.033919334411621,5.5016373251642765
5.43,290,5.821732700263364,5.811865329742432,5.969958576786309
5.02,291,4.850836565087741,4.700239658355713,4.714930564760414
6.04,292,5.5015415257789915,5.877409934997559,5.418678377126234
5.06,293,4.931667295218875,4.913177967071533,5.097969905017404
4.55,294,5.091105612979898,5.062939167022705,5.142701206437234
5.200000000000001,295,5.000802999705543,5.213098049163818,5.101154705331402
4.61,296,4.956173997369441,4.94249963760376,4.951294441307888
5.2299999999999995,297,4.999055299011883,5.115581512451172,4.812080228380933
5.64,298,5.8980807295978,5.678386688232422,6.285258376503731
9.07,299,7.2419313235214275,8.261496543884277,7.058649970685035
5.09,300,5.285676690623751,4.917816162109375,4.829898816138523
5.22,301,5.1100951908209264,5.182458877563477,5.225175120600636
5.11,302,5.184424325242343,5.303482532501221,5.29009004940855
6.059999999999999,303,6.227328968806137,5.954293251037598,5.905472612264481
6.050000000000001,304,4.952488718913921,5.179399013519287,4.921083973513843
4.650000000000001,305,5.109236565383998,5.028380393981934,5.116326752185229
4.7700000000000005,306,4.644192443988829,4.637458324432373,4.5861526806264585
4.789999999999999,307,5.227810596761992,5.003376483917236,4.919700940065793
5.61,308,5.72664253997482,5.5122151374816895,5.596640909454828
5.180000000000001,309,5.364470227094588,5.382215976715088,5.304875973018308
5.250000000000001,310,4.937922532698312,4.929582118988037,4.891905291234521
4.85,311,4.948921326146383,4.882468223571777,5.076865470110226
5.28,312,5.036198549981541,4.835163116455078,4.864232903767164
4.6,313,4.687357396486459,4.601927280426025,4.764809433000523
5.6899999999999995,314,5.584441669575928,5.984550952911377,5.628963500883925
4.870000000000001,315,4.945261131636296,4.862732887268066,5.022031147533202
6.400000000000001,316,6.207848884299064,6.162798881530762,6.37059212381883
5.09,317,4.929810338607449,4.707091808319092,4.665847506094136
4.690000000000001,318,4.948351385788869,4.696239948272705,5.140409537274082
4.92,319,4.95618373293733,4.7996439933776855,4.675162427014466
5.09,320,5.334644582474979,5.240082740783691,5.213709821233563
6.869999999999999,321,6.709266664531997,6.829961776733398,6.420431128982999
5.12,322,5.231351112382443,5.011106014251709,5.163516117604687
4.819999999999999,323,4.593011369675265,4.841336250305176,4.647539915632736
5.750000000000001,324,5.359341959303051,5.192982196807861,5.16662118282047
5.4,325,5.26766284540088,5.224916458129883,5.3871021190028525
5.499999999999999,326,5.681911262055413,5.448318958282471,5.586653699216023
5.65,327,5.390642316716181,5.684358596801758,5.422452160408051
6.19,328,5.790838988878211,5.829747200012207,5.8225566387079954
5.13,329,5.0772224903391265,4.776035308837891,4.8443281359521775
5.920000000000001,330,5.843470705510132,5.666245460510254,5.797917981503961
5.93,331,5.375417954436253,5.430377006530762,5.300847378006759
4.6,332,4.814710160982338,4.745304584503174,4.718813291499832
5.76,333,5.600234304323696,5.683521747589111,5.722694463238956
14.129999999999999,334,7.520909536892043,11.47985553741455,9.043831787578322
4.94,335,5.390727892262583,5.788973808288574,5.295023540985271
9.41,336,8.463698836978464,8.541521072387695,8.05134524340393
5.559999999999999,337,5.28542670570317,5.224424839019775,5.3454976413535515
5.32,339,5.486866432385968,5.3675150871276855,5.437319194075403
5.150000000000001,340,5.252029168889441,5.070754528045654,5.092100423004414
5.29,341,5.4455339042119055,5.526206016540527,5.425054426485999
4.870000000000001,342,4.974212858617535,4.91342830657959,4.837580912111218
4.990000000000001,343,5.106295909022911,5.099748134613037,5.253227918637992
4.9,344,4.917889282526785,4.833686351776123,5.052591968777268
5.84,345,5.1071521677913,5.362584590911865,4.881793810426305
5.22,346,5.084814802829137,5.109519958496094,5.254514960101648
4.73,347,5.197654380140362,5.122663974761963,5.053853805688311
5.24,348,5.042821813127764,4.931120872497559,5.119843865068069
5.349999999999999,349,5.092210116918883,4.953509330749512,4.943982315349935
5.21,350,4.837554323878362,5.076469421386719,4.905876601297767
5.83,351,5.311155431885869,5.4050703048706055,5.539642335672389
5.39,352,5.141341075811258,5.076819896697998,4.996167137275026
4.88,353,5.405966817677876,5.113037109375,5.434944116166234
5.41,354,5.166318490956764,5.2231645584106445,5.176978191311073
4.5,355,5.115341328663436,4.806122303009033,4.843488387629767
4.94,356,4.988408688120514,4.589481830596924,4.775675775871029
4.9,357,5.212052711181441,5.183866500854492,5.198439622159897
4.889999999999999,358,5.123472480459929,5.093297958374023,5.041422203045918
6.86,359,5.881840395277662,5.712735176086426,5.595125756460101
5.700000000000001,360,5.44995349349911,5.493729114532471,5.38219515116809
4.37,361,4.945673129862628,4.802521228790283,4.959986420382799
4.809999999999999,362,4.772012936579931,5.2261786460876465,4.830462144855511
5.24,363,5.605358627911978,5.325662136077881,5.30250914548073
5.9399999999999995,364,5.456917118422494,5.608747482299805,5.306365345547219
5.29,365,5.254809391706216,5.288692951202393,5.157417118981241
4.91,366,5.33665894817214,5.0610270500183105,5.418041025868422
5.09,367,5.0532270601396325,4.9616289138793945,5.2836774628507035
5.33,368,5.284058570044825,5.178206443786621,5.176945759064263
6.56,369,5.495550141703629,5.764767646789551,5.672802137200304
5.4,370,5.103229910982701,5.06206750869751,5.240310872699282
5.559999999999999,371,6.016740550683416,5.84843111038208,6.153198511253121
5.03,372,5.316145951266811,5.192006587982178,5.218841228130212
4.739999999999999,373,5.115446698032561,4.808652400970459,4.949643574084952
6.28,374,6.083334524137468,6.349489212036133,5.92301614225393
5.349999999999999,375,5.0773361606596925,5.178727626800537,4.954618167930047
8.31,376,7.300938997496893,7.6935882568359375,7.836548620425573
5.08,377,4.868466072295323,4.839022636413574,4.951777145741685
5.07,378,5.493153089342796,5.301529884338379,5.236637932213517
9.369999999999997,379,7.629794894926761,8.994613647460938,7.606547337536597
6.450000000000001,380,5.726487686903558,5.894153594970703,5.706733780566255
5.160000000000001,381,5.775844545396907,5.395263671875,5.317253177443489
7.76,382,7.375786387818726,7.164310455322266,6.69503785338312
5.76,383,5.442324866770659,5.412109375,5.217824230971353
5.599999999999999,384,5.97636984580317,5.377172946929932,5.870311295807861
4.83,385,5.1921356314907765,4.808778762817383,5.143235942282108
4.39,386,5.302933599323596,5.1353068351745605,5.53842166625918
6.069999999999999,387,6.33564545531865,5.986113548278809,6.234978463608433
5.260000000000001,388,5.640507612204026,5.405737400054932,5.445394127215854
4.870000000000001,389,4.973184127455491,5.016515254974365,4.933682083214568
5.359999999999999,390,5.277450435833471,5.324969291687012,5.218982670550691
8.669999999999998,391,6.618444822855531,7.01718807220459,6.720981412092525
4.539999999999999,392,5.239974192379163,5.010156154632568,5.136082025409429
5.150000000000001,393,5.792290975642875,5.951112270355225,5.796693026156066
4.7700000000000005,394,5.102261949793287,5.07751989364624,5.294853810575338
13.11,395,6.954788516709824,8.60216999053955,7.37049914415225
5.6899999999999995,396,5.666479846802608,5.554081439971924,5.626127809962361
4.719999999999999,397,4.9643210701375935,4.717402935028076,4.931364150965511
5.260000000000001,398,5.0103573316933065,5.116048812866211,5.14243918267635
5.200000000000001,399,5.617208298811487,5.577620029449463,5.560527397304662
5.669999999999999,400,5.932776880152928,6.0363078117370605,6.19898859594369
5.750000000000001,401,5.798127999773835,5.79747200012207,6.054822075297704
5.2299999999999995,402,5.389131662954533,5.364713668823242,5.557100578809976
7.66,403,5.889562819754932,5.949778079986572,5.625164785506077
5.4,404,5.4092904823737635,5.270526885986328,5.245091251176021
5.72,405,5.6264922294568755,5.769820690155029,5.53502408980087
5.299999999999999,406,5.571459666155576,5.40447998046875,5.652077172589456
4.92,407,5.054358731407744,5.2092509269714355,5.247441995888121
5.17,408,4.969597694973,4.907563209533691,4.872379535850848
5.250000000000001,409,5.310007030656832,5.325722694396973,5.7065905766128555
4.760000000000001,410,4.925407839951426,5.022477626800537,4.831272543656344
5.01,411,5.019147493169393,5.057983875274658,5.043054298416392
5.87,412,5.402956182048379,5.589612007141113,5.326511372705326
4.949999999999999,413,5.055204920046573,5.143632888793945,5.0500127036468605
5.09,414,5.270408712534413,5.131652355194092,5.315339810721604
5.2299999999999995,415,5.236743823252477,5.107253551483154,5.368164751832222
5.11,416,4.7474327551204905,5.009666919708252,4.724769929085936
5.14,417,4.817014703242995,4.90806245803833,5.141860209423543
4.93,418,5.074535316130736,5.061465263366699,4.951742588119027
10.21,419,5.890549862554989,7.628731727600098,6.032706894804211
4.3,420,4.7452432273594995,4.718929767608643,4.7976495980538
4.739999999999999,421,4.8257768521901365,5.094387054443359,4.83478925429551
5.2700000000000005,422,5.211966286449763,5.399055480957031,5.145997242821929
5.1,423,4.800287752607619,4.904040336608887,4.795569207662495
4.57,424,5.145596281407503,4.952282905578613,5.11550344965128
4.85,425,5.010293619635648,5.0808186531066895,4.806535357082406
4.55,426,4.621524928413283,4.690110206604004,4.7078256581408215
4.31,427,4.834949430746241,5.0076165199279785,4.930998005943206
5.05,428,4.9091916131709805,5.215794086456299,4.9824539131933125
4.280000000000001,429,5.118105209334915,4.936601161956787,5.453490161523307
5.0,430,5.525558881282946,5.497374534606934,5.679206052566212
5.89,431,5.888486294768686,5.946414470672607,5.892986321424443
6.839999999999998,432,5.549188902679538,5.600133895874023,5.293942353421424
4.990000000000001,433,5.223347624199531,4.956701755523682,5.064189429884579
4.96,434,5.213410022830112,5.236234188079834,5.080495236684275
5.01,435,5.260978602010044,5.195642471313477,5.3045808991516585
5.55,436,5.515483975527461,5.8387861251831055,5.404066518811547
