Id,Predict
6226,4.889231204986572
6227,6.153505802154541
6228,5.846045017242432
6229,5.276253700256348
6230,4.905135631561279
6231,5.169348239898682
6232,5.204017162322998
6233,4.993940353393555
6234,5.280442714691162
6235,5.0752153396606445
6236,5.098637104034424
6237,5.317968845367432
6238,4.781766414642334
6239,5.407078742980957
6240,5.358353137969971
6241,5.358054161071777
6242,5.217419147491455
6243,5.156534671783447
6244,5.146420478820801
6245,4.918806076049805
6246,4.959011554718018
6247,5.286247253417969
6248,5.546788692474365
6249,5.869412422180176
6250,5.519729137420654
6251,5.446426868438721
6252,5.018880367279053
6253,5.191321849822998
6254,5.377769947052002
6255,5.385143280029297
6256,5.472238540649414
6257,5.256315231323242
6258,5.375205993652344
6259,5.23664665222168
6260,5.920135974884033
6261,5.554198265075684
6262,5.475969314575195
6263,5.173450946807861
6264,5.660443305969238
6265,5.124401092529297
6266,5.1054229736328125
6267,6.169277667999268
6268,5.037750244140625
6269,5.541642665863037
6270,5.089722156524658
6271,5.720850467681885
6272,4.928189754486084
6273,5.255954265594482
6274,5.460248947143555
6275,4.630731582641602
6277,4.844601154327393
6278,5.120169639587402
6279,4.930657863616943
6280,5.204746723175049
6281,5.136962890625
6282,4.761336803436279
6283,5.275185585021973
6284,4.79470682144165
6285,4.964923858642578
6286,5.112466812133789
6287,5.937484264373779
6288,5.2621870040893555
6289,5.466839790344238
6290,5.906351566314697
6292,4.913534641265869
6293,5.737964153289795
6294,5.978359222412109
6295,5.343637466430664
6296,6.615533351898193
6297,5.453875541687012
6298,7.651010036468506
6299,5.495717525482178
6300,6.833865165710449
6301,6.732297897338867
6302,5.099672794342041
6303,5.408913612365723
6304,5.650043964385986
6305,4.8221001625061035
6306,5.968539714813232
6307,5.372886657714844
6308,4.86359167098999
6309,5.622888088226318
6310,5.90662956237793
6311,6.0951433181762695
6312,5.05024528503418
6313,6.882423400878906
6314,6.561891555786133
6315,4.61903190612793
6316,5.545024871826172
6317,5.990444660186768
6318,6.681120872497559
6319,4.607409477233887
6320,6.199340343475342
6321,5.3349690437316895
6322,4.818619251251221
6323,5.631669521331787
6324,5.011990070343018
6325,5.852067470550537
6326,4.541965961456299
6327,5.175346374511719
6328,5.774959087371826
6329,5.043426036834717
6330,5.763818264007568
6331,7.06555700302124
6332,5.166658878326416
6333,5.550720691680908
6335,5.007152080535889
6336,5.460566520690918
6337,5.682516098022461
6338,5.355088710784912
6339,7.647017478942871
6340,6.229809284210205
6343,5.69615364074707
6344,5.417133808135986
6345,6.066335678100586
6346,6.526028156280518
6347,5.293862342834473
6348,5.662650108337402
6349,5.1417036056518555
6350,5.627749919891357
6351,4.744232177734375
6352,6.162376880645752
6353,8.049301147460938
6354,7.378234386444092
6355,4.858788967132568
6356,7.6625447273254395
6358,5.783757209777832
6359,5.802700996398926
6360,6.695388317108154
6361,5.836061000823975
6362,5.765295028686523
6363,5.192507266998291
6364,5.528988838195801
6365,5.433224678039551
6366,6.879400253295898
6368,4.957318305969238
6369,5.814767360687256
6370,5.365889549255371
6371,4.391047954559326
6372,4.628902435302734
6373,4.946451187133789
6374,5.750054359436035
6375,6.639946937561035
6376,5.472643852233887
6377,5.297877311706543
6378,5.0180864334106445
6379,5.17525577545166
6380,5.557859897613525
6381,6.697134494781494
6382,8.28533935546875
6383,5.526547908782959
6384,5.037598609924316
6385,6.3948974609375
6386,4.569567680358887
6388,5.778744220733643
6389,5.992578029632568
6390,5.980459213256836
6391,5.038511276245117
6392,5.253201961517334
6393,5.30388879776001
6394,5.413656711578369
6395,6.780160427093506
6396,5.228986740112305
6397,6.689464569091797
6398,8.253378868103027
6399,5.059203624725342
6400,5.824500560760498
6401,5.797691822052002
6402,6.1483845710754395
6403,6.013666152954102
6404,5.895725250244141
6405,5.181972980499268
6406,5.581600666046143
6407,5.9558258056640625
6408,5.255034923553467
6409,6.206909656524658
6410,4.936834812164307
6411,5.408394813537598
6413,4.876706600189209
6414,4.882001876831055
6415,4.714260101318359
6416,5.567241191864014
6417,5.368948936462402
6418,4.870495796203613
6419,5.169270992279053
6420,5.088464260101318
6421,5.4990153312683105
6422,5.173733711242676
6423,7.622804641723633
6424,6.5486674308776855
6425,5.5032782554626465
6426,5.197786331176758
6427,4.999640464782715
6428,5.627805233001709
6429,4.786252498626709
6430,5.89480447769165
6431,5.824584484100342
6432,5.602042198181152
6433,4.327836990356445
6434,6.25811767578125
6435,6.434681415557861
6436,5.446732997894287
6437,4.28275203704834
6438,4.628399848937988
6439,4.957685947418213
6441,7.232240676879883
6442,5.4715375900268555
6443,5.3917412757873535
6444,5.857728958129883
6445,5.254034996032715
6446,5.118072032928467
6447,4.79872989654541
6448,5.472960948944092
6449,5.436800479888916
6450,5.624637603759766
6452,5.142631530761719
6453,4.996519565582275
6454,11.53366470336914
6455,6.322665691375732
6456,5.271524906158447
6457,6.0213303565979
6458,5.524001121520996
6459,5.147273063659668
6460,5.164850234985352
6461,6.219216346740723
6462,5.086984157562256
6463,4.075501918792725
6464,5.152095794677734
6465,4.537533760070801
6466,5.035671710968018
6467,4.972148895263672
6468,6.181919574737549
6469,5.174936294555664
6470,4.493412971496582
6471,6.366945743560791
6472,5.346341133117676
6473,6.667930603027344
6474,4.393162727355957
6475,4.87401008605957
6476,4.924615859985352
6477,5.6992573738098145
6478,5.604920387268066
6479,6.927842617034912
6480,7.665121078491211
6481,5.789931297302246
6482,5.580760955810547
6483,6.354345798492432
6484,6.041202545166016
6485,5.623744010925293
6486,4.976446151733398
6487,5.2147955894470215
6488,5.358321666717529
6489,5.556668281555176
6490,5.1553544998168945
6491,5.555213928222656
6492,5.90883207321167
6493,5.745107173919678
6494,6.765068531036377
6495,5.6900458335876465
6496,5.887261867523193
6497,5.721351146697998
6498,5.776050567626953
6499,4.358942985534668
6500,4.847999572753906
6501,4.8893141746521
6502,6.891550540924072
6503,5.600307941436768
6504,5.633462905883789
6505,5.4076080322265625
6506,5.64080810546875
6507,5.549978733062744
6508,5.706729888916016
6509,4.831473350524902
6510,4.576969146728516
6511,6.341762065887451
6512,4.2705464363098145
6513,6.146321773529053
6514,4.328967094421387
6516,5.0877790451049805
6517,6.112776756286621
6518,5.018143177032471
6519,5.33786678314209
6520,5.51595401763916
6521,5.790558338165283
6522,6.010896682739258
6523,5.500718593597412
6524,5.426697254180908
6525,5.051419258117676
6526,5.449449062347412
6527,5.464106559753418
6528,6.264107704162598
6529,5.936282157897949
6530,6.072457313537598
6531,5.990460395812988
6533,6.588929653167725
6534,6.0720977783203125
6535,4.973750114440918
6536,5.419693946838379
6537,6.14146614074707
6538,5.648061752319336
6539,5.281896591186523
6540,5.998898983001709
6541,5.399462699890137
6542,5.927259922027588
6543,4.558480739593506
6544,5.172595977783203
6545,4.376245498657227
6546,5.324751853942871
6547,4.655790328979492
6548,6.783544540405273
6549,6.045541763305664
6550,5.144384384155273
6551,6.095592498779297
6552,5.310143947601318
6553,5.342848777770996
6554,5.6863250732421875
6555,5.74635648727417
6556,5.000010013580322
6557,6.010924339294434
6558,5.205316066741943
6559,6.665714740753174
6560,5.730780601501465
6561,4.980377197265625
6562,5.01918888092041
6563,5.256623268127441
6564,4.885330677032471
6565,5.398807048797607
6566,5.297520637512207
6567,4.777029514312744
6568,5.122305870056152
6569,5.96933126449585
6570,5.492197036743164
6571,5.353855133056641
6572,4.912731647491455
6573,5.620064735412598
6574,7.1047444343566895
6575,5.881539344787598
6576,4.040500640869141
6577,5.817867279052734
6578,5.823876857757568
6579,5.26617956161499
6580,5.670634746551514
6581,5.494130611419678
6582,9.129683494567871
6583,7.944085597991943
6584,4.939531326293945
6585,6.124958038330078
6586,5.143977642059326
6587,6.531213283538818
6589,5.9607110023498535
6590,6.7284393310546875
6591,5.34902811050415
6592,4.677356719970703
6594,6.846199035644531
6595,5.382071495056152
6596,5.259291172027588
6597,5.462899684906006
6598,4.685475826263428
6599,4.80372428894043
6601,5.229605197906494
6602,6.081540107727051
6603,5.575819969177246
6604,6.466534614562988
6605,5.938755989074707
6606,4.530777454376221
6607,5.9477691650390625
6608,7.966073513031006
6609,6.207447052001953
6610,5.426756858825684
6611,5.710800647735596
6612,5.331564426422119
6613,5.434602737426758
6614,5.272195816040039
6615,4.9650726318359375
6616,5.526515007019043
6617,5.0193305015563965
6618,5.850247383117676
6619,5.495750904083252
6620,5.444047927856445
6621,6.004005432128906
6622,6.769201278686523
6623,5.066080093383789
6624,6.314004421234131
6625,5.362914085388184
6626,6.0633134841918945
6627,4.905887603759766
6629,4.924233436584473
6630,5.398321628570557
6631,5.558623313903809
6632,5.4108099937438965
6633,4.983252048492432
6634,5.167593002319336
6635,6.678862571716309
6636,5.0240654945373535
6637,6.194744110107422
6638,5.827773094177246
6639,5.48633337020874
6640,5.215839862823486
6641,5.470378398895264
6642,5.190980911254883
6643,6.3941192626953125
6644,5.531307220458984
6645,5.785262584686279
6646,5.875756740570068
6647,5.636127948760986
6648,4.964003086090088
6649,5.664744853973389
6650,4.502790451049805
6651,5.664034366607666
6652,5.3220930099487305
6653,4.939295291900635
6654,7.323911190032959
6655,8.158727645874023
6656,5.307504653930664
6657,5.531821250915527
6658,5.101250171661377
6659,5.591602325439453
6660,6.191880702972412
6661,5.574710369110107
6662,6.822036266326904
6663,5.194581031799316
6664,5.464734077453613
6665,5.06567907333374
6666,4.945703983306885
6667,5.924192428588867
6668,5.805053234100342
6669,6.706700325012207
6670,5.488393306732178
6671,4.850661277770996
6672,4.644686222076416
6673,5.070744037628174
6674,5.503497123718262
6675,5.345464706420898
6677,5.41594934463501
6678,6.783993721008301
6679,8.539502143859863
6680,4.9492597579956055
6681,5.446648120880127
6682,5.662888526916504
6683,4.860620975494385
6685,5.06041145324707
6686,4.377504348754883
6687,6.370423316955566
6688,5.151270866394043
6689,6.4239277839660645
6690,5.566553592681885
6691,6.267863750457764
6692,5.401334285736084
6693,5.46449089050293
6694,11.501177787780762
6695,5.886200904846191
6696,7.880222797393799
6697,6.842513084411621
6698,5.3793816566467285
6699,5.283487319946289
6700,5.391567230224609
6701,5.311574935913086
6702,4.782642841339111
6704,6.109031677246094
6705,16.395671844482422
6706,5.2581353187561035
6707,7.391270637512207
6708,4.92678689956665
6709,4.5685272216796875
6711,5.113061904907227
6713,5.107649326324463
6714,5.73653507232666
6715,4.789233207702637
6716,4.681737422943115
6717,5.068242073059082
6718,5.208147048950195
6719,6.2642974853515625
6720,7.582494258880615
6721,7.218604564666748
6722,7.312682628631592
6723,5.764980792999268
6724,5.453868389129639
6725,4.674117565155029
6726,4.945301532745361
6727,5.895378589630127
6728,6.719785690307617
6729,4.940892696380615
6730,5.652135372161865
6731,5.228038311004639
6732,5.517689228057861
6733,5.452149391174316
6734,5.016650199890137
6735,4.7286295890808105
6736,4.957801342010498
6737,7.886174201965332
6738,5.123574256896973
6739,5.211593151092529
6740,6.814572811126709
6741,6.004921913146973
6742,7.650278568267822
6743,5.453364849090576
6744,5.869412422180176
6745,5.9282546043396
6746,5.32414436340332
6747,4.785660266876221
6748,4.611584663391113
6749,6.052737712860107
6750,4.883502960205078
6751,5.3975396156311035
6752,6.185019016265869
6753,6.832801818847656
6754,5.6098737716674805
6755,5.143288612365723
6756,5.884626865386963
6757,6.001631736755371
6758,5.810168743133545
6759,5.4306135177612305
6760,5.679447174072266
6761,5.186151504516602
6762,5.699482440948486
6763,7.639908313751221
6764,5.643454074859619
6765,5.908321380615234
6766,8.617069244384766
6767,4.610611915588379
6768,5.342281818389893
